Country Code,Country Name,Year,Last_Known_ECI,Ensemble,ECI_std,LASSO,Ridge,Elastic Net,RF
PAK,Pakistan,2021,-0.705,-0.6637689082410739,0.026414641700290484,-0.655110180911568,-0.6485111327092267,-0.6425823232947719,-0.7088719960487292
PAK,Pakistan,2022,-0.705,-0.644487707218596,0.03771511309100163,-0.6332547316173497,-0.6195960315824276,-0.6162280696258781,-0.7088719960487291
PAK,Pakistan,2023,-0.705,-0.6249567592233878,0.046601499050410965,-0.6130087376553064,-0.590350096066416,-0.5922753973219402,-0.7041928058498884
PAK,Pakistan,2024,-0.705,-0.605633508928095,0.05431737456104037,-0.594104175577422,-0.5608390273431899,-0.5702507409918919,-0.6973400917998762
PAK,Pakistan,2025,-0.705,-0.5877547420442684,0.06330383602394177,-0.5763176560222875,-0.5311154103117148,-0.5497739171233269,-0.6938119847197443
PAK,Pakistan,2026,-0.705,-0.5712590044410082,0.07369144351424732,-0.5594629907770424,-0.5012213320625898,-0.5305397102046563,-0.6938119847197443
PAK,Pakistan,2027,-0.705,-0.554657317688432,0.08318992761053551,-0.5433849976504248,-0.47119047761242466,-0.5123030898611404,-0.6917507056297378
PAK,Pakistan,2028,-0.705,-0.5389055482293981,0.09353699900069516,-0.5279543370235891,-0.44104980725540616,-0.494867343008859,-0.6917507056297378
PAK,Pakistan,2029,-0.705,-0.5229203918611008,0.10307484123795457,-0.5130632082728485,-0.41082089905608,-0.4780745462171902,-0.6897229138982849
PAK,Pakistan,2030,-0.705,-0.5076659042292957,0.1134639196727128,-0.4986217628694152,-0.3805210233330235,-0.46179791681645926,-0.6897229138982849
PER,Peru,2020,-0.744,-0.6481172941388611,0.04715167070176138,-0.6532262020531879,-0.5950458694586896,-0.6225998574129616,-0.7215972476306054
PER,Peru,2021,-0.744,-0.5648665874655677,0.07925652108881544,-0.5763826080798243,-0.4730391541057198,-0.5233628584265085,-0.686681729250218
PER,Peru,2022,-0.744,-0.5022381612182762,0.11542825255686523,-0.5111494138418591,-0.3726112251072445,-0.4419186752559441,-0.6832733306680576
PER,Peru,2023,-0.744,-0.45042686653313807,0.14597632322136941,-0.4555931333283932,-0.2894652220990295,-0.37475876061530855,-0.681890350089821
PER,Peru,2024,-0.744,-0.4071063255212072,0.17158795318884454,-0.40810226497691343,-0.22016209023836925,-0.3190664140957859,-0.6810945327737601
PER,Peru,2025,-0.744,-0.37000227771217337,0.19218258231306143,-0.36733367143274376,-0.16194933183891075,-0.2725803575824215,-0.6781457499946175
PER,Peru,2026,-0.744,-0.3391056990126887,0.2106216758953763,-0.3321678887155246,-0.11262394524470537,-0.23348521209590728,-0.6781457499946175
PER,Peru,2027,-0.744,-0.3117297626537418,0.22491357604826565,-0.30167187777384474,-0.07042272595964222,-0.20032357139473822,-0.6745008754867421
PER,Peru,2028,-0.744,-0.2885824076074257,0.2380771981712991,-0.27506797904318725,-0.03393446755693025,-0.17192541369448938,-0.6734017701350961
PER,Peru,2029,-0.744,-0.26862273254205404,0.24995537326931508,-0.2517080370177673,-0.002029690396851802,-0.1473514326185011,-0.6734017701350961
PER,Peru,2030,-0.744,-0.25119659089034213,0.2607188091850239,-0.2310518338711119,0.02619560101857127,-0.1258475426608639,-0.6740825880479641
QAT,Qatar,2020,0.003,0.03800243870751074,0.03678592833337526,0.06603379753820965,0.05225158656599099,0.05887529151955867,-0.02515092079371637
QAT,Qatar,2021,0.003,0.046857083311962235,0.12007543765799049,0.12912618588039398,0.10210047208809675,0.1166605053576894,-0.1604588300783312
QAT,Qatar,2022,0.003,0.08057969058049,0.16166617629452434,0.1922674078689673,0.1524301596136421,0.17597902587150788,-0.19835783103215732
QAT,Qatar,2023,0.003,0.12398964387356066,0.18751173084289666,0.2554493312109591,0.20314740910797485,0.2365285018743784,-0.19916666669906963
QAT,Qatar,2024,0.003,0.1679355770606108,0.21322238109413263,0.3186651778884498,0.25417759454987826,0.2980662025031849,-0.19916666669906963
