Country Code,Year,Bucket,prod_usd,Country Name,Population,"GDP per capita (constant prices, PPP)",prod_pc,prod_pct_gdp
IRN,1995,Total,26539451878.14695,"Iran, Islamic Rep.",62205567.0,7458.125156293703,426.6411055805817,5.720487342861914
IRQ,1995,Total,3479604475.620021,Iraq,20825860.0,5182.558099629659,167.0809501081838,3.2239088669381872
ISL,1995,Total,202204020.0,,,,,
ISR,1995,Total,2294245.2919284096,Israel,5545000.0,42764.33319310908,0.4137502780754571,0.0009675125207894685
ITA,1995,Total,2268945477.4531746,Italy,56844303.0,42761.61755153644,39.91509012702952,0.09334326532181278
JAM,1995,Total,255151062.0,Jamaica,2500151.0,21095.9291024897,102.05426072265236,0.4837628161663101
JOR,1995,Total,0.0,Jordan,4752096.0,7813.236345633844,0.0,0.0
JPN,1995,Total,652011912.1155026,Japan,125472000.0,42670.27203595855,5.196473413315342,0.012178205493830075
KAZ,1995,Total,8288438581.604679,Kazakhstan,16730536.0,4350.409023515027,495.4078328156778,11.387615052696816
KEN,1995,Total,1876132.0,Kenya,26601751.0,1337.8300784448948,0.07052663563387238,0.0052717184917723744
KGZ,1995,Total,47786310.06135112,Kyrgyz Republic,4560454.0,4202.512264163632,10.478410715545234,0.24933682656677758
KOR,1995,Total,264593688.4183335,"Korea, Rep.",45092991.0,42714.01328919709,5.867734265361406,0.013737258135014509
KWT,1995,Total,13774051577.192753,Kuwait,1681513.0,11552.645127270294,8191.463031919916,70.9055193999145
LAO,1995,Total,1397300.4500000014,Lao PDR,4929409.0,1842.4849888679887,0.28346206411356845,0.015384769255988666
LBR,1995,Total,9920000.0,Liberia,2169162.0,1182.1561417371197,4.573194625389897,0.38685199559762173
LBY,1995,Total,9309787580.333696,Libya,4906843.0,5380.3864110550185,1897.3070017389382,35.263396655685604
LKA,1995,Total,2392717.4999999995,Sri Lanka,17564068.0,5465.537004307253,0.13622797975958642,0.002492490301542713
LTU,1995,Total,15890575.884650735,Lithuania,3629102.0,9841.505843358298,4.378652318025433,0.04449169047621344
MAR,1995,Total,301888914.6666667,Morocco,26399429.0,2431.781306985369,11.435433496181552,0.47024925569305537
MDG,1995,Total,7993412.099999998,Madagascar,14051275.0,1333.168891643174,0.5688745042709645,0.04267085047040126
MEX,1995,Total,23712056981.466183,Mexico,90862455.0,17329.572766256075,260.9665013064657,1.5059026833864961
MKD,1995,Total,366194311.6666669,North Macedonia,1998534.0,3803.719367646752,183.23146449680962,4.817165694591436
MLI,1995,Total,96720000.0,Mali,10185365.0,1331.0903131829473,9.495977807373619,0.7133984608953033
MMR,1995,Total,344828732.483979,Myanmar,42605338.0,1757.6753906587874,8.093557020577538,0.460469382662519
MNG,1995,Total,628107048.3333323,Mongolia,2224945.0,3705.152444451764,282.3022808803509,7.619181264810873
MOZ,1995,Total,4674102.6,Mozambique,15960530.0,1181.6677179033904,0.29285384633217065,0.024783096118744394
MRT,1995,Total,14830400.0,Mauritania,2312017.0,4124.868076125424,6.41448570663624,0.15550765717243262
MWI,1995,Total,590575.0000000003,Malawi,10150117.0,1184.4725562603817,0.0581840583709528,0.004912233556060732
MYS,1995,Total,6233129143.808245,Malaysia,20330599.0,47583.02654456619,306.5885635641254,0.644323377112162
NAM,1995,Total,163451072.0,Namibia,1602170.0,10763.555901585396,102.018557331619,0.9478146280319162
NCL,1995,Total,601949463.6015325,,,,,
NER,1995,Total,7971413.221666668,Niger,9714529.0,1177.019218616093,0.8205661048175025,0.06971560802399655
NGA,1995,Total,12387257838.275066,Nigeria,110819428.0,1194.1881566025768,111.77875632307962,9.360229851976278
NIC,1995,Total,19000322.0,Nicaragua,4642931.0,4863.357974540699,4.092311946914568,0.0841458097129083
NLD,1995,Total,5152213564.597312,Netherlands,15459006.0,45240.77268381084,333.28233164521134,0.7366857634694522
NOR,1995,Total,21496504281.926678,Norway,4359184.0,40586.51481501933,4931.313815137576,12.15012877457689
NZL,1995,Total,1027251263.7546141,New Zealand,3673400.0,37252.85950508323,279.64590400027606,0.7506696337287015
OMN,1995,Total,5634637255.528306,Oman,2120528.0,5785.7686732126185,2657.185972327791,45.92623940584123
PAK,1995,Total,1265432947.268756,Pakistan,134582253.0,4113.202929115128,9.402673228161486,0.22859735807356044
PAN,1995,Total,3603654.0,Panama,2724557.0,10852.821282111532,1.3226568576102464,0.012187216791179937
PER,1995,Total,4305714760.433648,Peru,24348919.0,5453.292492695717,176.83391859957513,3.2427000538927833
PHL,1995,Total,2186604609.8110228,Philippines,70546246.0,6190.400291281288,30.995336163047185,0.5007000307670212
PNG,1995,Total,1886204502.8368566,Papua New Guinea,4644278.0,1774.769474433364,406.1351415304718,22.883825047765136
POL,1995,Total,9857832371.010921,Poland,38594998.0,35370.61349937698,255.4173567002367,0.7221174060346327
PRK,1995,Total,1191258500.000001,,,,,
PRT,1995,Total,402766300.0,Portugal,10026176.0,40547.3461210948,40.17147714143458,0.0990730121312066
QAT,1995,Total,3437614769.15804,Qatar,514325.0,24065.55908796497,6683.740376528537,27.77305256901774
ROU,1995,Total,4151546214.972889,Romania,22684270.0,11390.626285012462,183.01431851114842,1.606709885232164
RUS,1995,Total,94184155949.64348,Russian Federation,148375787.0,18518.22123897597,634.767692586146,3.427800566774348
SAU,1995,Total,58360387259.00649,Saudi Arabia,13289245.0,7218.172539340034,4391.550254285063,60.840195081933956
SDN,1995,Total,58302176.171875,Sudan,24672143.0,1677.689087508752,2.363077101647595,0.14085310080645486
SLB,1995,Total,198897.99999999997,,,,,
SRB,1995,Total,2041093800.6872861,Serbia,7628264.0,9145.170134626793,267.56989541621607,2.9258055506600518
SUR,1995,Total,190004399.0234375,,,,,
SVK,1995,Total,383103120.08890563,Slovak Republic,5361999.0,39348.64963778597,71.44781639998546,0.1815762854829333
SVN,1995,Total,333701503.33333343,Slovenia,1989872.0,43911.34592040193,167.69998438760555,0.3819058169876988
SWE,1995,Total,1286247760.4048584,Sweden,8826939.0,42762.031233158166,145.7184376605365,0.34076593991995585
SWZ,1995,Total,6758776.530000001,Eswatini,970433.0,5714.650629611162,6.964701870196089,0.12187449980069881
SYR,1995,Total,3864189950.751363,,,,,
THA,1995,Total,2006927775.0893302,Thailand,59098232.0,13413.955601364089,33.9591846857505,0.2531630914470683
TJK,1995,Total,488327829.3428309,Tajikistan,5948584.0,4937.045541565944,82.09144047437691,1.662764497172107
TKM,1995,Total,2322282379.4067583,,,,,
TTO,1995,Total,1337907887.6802287,Trinidad and Tobago,1295169.0,10607.342800621627,1032.998695676185,9.738524671943738
TUN,1995,Total,652369668.3728541,Tunisia,9161258.0,6671.353268596455,71.20961644927522,1.067393879207008
TUR,1995,Total,3595408597.2199073,Turkiye,61024503.0,8910.792868782208,58.91745807778078,0.6611920953093899
TWN,1995,Total,16633199.699234072,,,,,
TZA,1995,Total,5668855.999999998,Tanzania,30383497.0,1185.7011047620615,0.1865768117475088,0.015735568685748144
UGA,1995,Total,38365600.0,Uganda,20665667.0,1213.0691566304013,1.856489800208239,0.15304072237440258
UKR,1995,Total,5687666369.896782,Ukraine,51665539.0,8448.62697061192,110.08626794538584,1.3030077943826237
USA,1995,Total,138188649641.145,United States,266278000.0,36192.7462158548,518.9638259305875,1.4338890528932764
UZB,1995,Total,4831409052.548429,Uzbekistan,22917589.0,5411.225708541058,210.8166374983175,3.895912845874555
VEN,1995,Total,21915519328.87572,"Venezuela, RB",22193821.0,7806.677123890719,987.4603984990111,12.64892069734885
VNM,1995,Total,1266445298.155726,Viet Nam,72049940.0,5464.190857587682,17.577326201183872,0.3216821421377633
YEM,1995,Total,2183015383.5386834,"Yemen, Rep.",16740058.0,6499.034835614268,130.4066798059292,2.0065545593217853
ZAF,1995,Total,17877679502.25029,South Africa,44541554.0,8027.627970513577,401.37080763392964,4.999868069474718
ZMB,1995,Total,1221637557.81,Zambia,8785763.0,1316.1795950196756,139.04740633340552,10.564470598051393
ZWE,1995,Total,544505604.5283335,Zimbabwe,10974599.0,3842.85743436293,49.615079742625085,1.2910986314237363
AFG,1996,Total,7614833.333333336,,,,,
AGO,1996,Total,5401322190.090931,Angola,14170973.0,4533.696,381.1539398240989,8.407134925325803
ALB,1996,Total,84025180.92715451,Albania,3168033.0,5031.137999999999,26.522823760722982,0.5271734498382471
ARE,1996,Total,22618086876.31467,United Arab Emirates,2597564.0,47927.67223453969,8707.42236815519,18.16783908374352
ARG,1996,Total,9427855160.029625,Argentina,35513793.0,18130.831,265.47024025368466,1.464192348677701
ARM,1996,Total,25089644.999999996,Armenia,3278735.0,3213.8009999999995,7.652233254593615,0.2381053853239082
AUS,1996,Total,40052032204.30005,Australia,18224767.0,34851.201,2197.670467024355,6.305867241201687
AUT,1996,Total,330759849.05716383,Austria,7959017.0,41568.168,41.5578769409795,0.0999752429334377
AZE,1996,Total,1962097110.3251662,Azerbaijan,7763000.0,3187.366,252.74985319144224,7.929740519019224
BDI,1996,Total,28199999.99999875,,,,,
BEN,1996,Total,30394835.841313235,,,,,
BFA,1996,Total,11212500.0,Burkina Faso,10655942.0,1135.286,1.0522298263260066,0.09268411892034312
BGD,1996,Total,730548045.1641765,Bangladesh,124862179.0,2164.6939999999995,5.850835305094079,0.2702846363085997
BGR,1996,Total,1483227328.734611,Bulgaria,8362826.0,12256.596,177.35958260217433,1.4470541625274613
BHR,1996,Total,1829550033.6712594,Bahrain,573792.0,47021.612,3188.524820268075,6.780977266938605
BIH,1996,Total,64345341.66666671,Bosnia and Herzegovina,3875246.0,4581.585999999999,16.604195363769605,0.3624115178405383
BLR,1996,Total,282717565.5779751,Belarus,10159569.0,6008.822,27.82771253170042,0.46311427650378756
BOL,1996,Total,1043998919.8666737,Bolivia,8021736.0,5205.619999999999,130.14625760143113,2.5001106035675127
BRA,1996,Total,15087401699.818415,Brazil,164202549.0,11564.754,91.88287143958048,0.7945077901318133
BRB,1996,Total,7569833.866279063,Barbados,262284.0,13759.224,28.861211001353734,0.20975900240706696
BRN,1996,Total,2392353370.9741497,Brunei Darussalam,298276.0,75191.807,8020.602968305026,10.666857585035862
BTN,1996,Total,2589043.333333331,,,,,
BWA,1996,Total,84977326.96666668,Botswana,1535914.0,10349.253,55.32687830612045,0.534597794701902
CAN,1996,Total,48192614616.2267,Canada,29610218.0,36155.89149039911,1627.5670316316719,4.501526485839406
CHE,1996,Total,43348220.0,Switzerland,7071850.0,42670.72350171943,6.129686008611608,0.014365085720575162
CHL,1996,Total,8700307201.132736,Chile,14734046.0,36155.94309416484,590.4900256950966,1.6331755588762256
CHN,1996,Total,97626394130.05258,China,1217550000.0,6414.833622865141,80.18265708188787,1.2499569247764035
CIV,1996,Total,236301350.8891927,Cote d'Ivoire,15442312.0,1379.4718249568796,15.302200272160846,1.1092796529308726
CMR,1996,Total,997704403.5567704,Cameroon,13414757.0,1543.439332162765,74.3736471377581,4.818695855932416
COD,1996,Total,499767552.2829342,"Congo, Dem. Rep.",45296124.0,1225.1175745312066,11.033340342386342,0.9005944059375908
COG,1996,Total,1511720786.1138177,"Congo, Rep.",2826785.0,5551.299206029147,534.7844940856194,9.63350153248453
COL,1996,Total,6662387851.523164,Colombia,36462745.0,20209.47589390907,182.7176711880349,0.9041188012357319
CRI,1996,Total,8912500.0,Costa Rica,3619013.0,18597.5540745938,2.462688031239457,0.013241999573501686
CUB,1996,Total,343387891.09097105,,,,,
CYP,1996,Total,4080000.0,Cyprus,880290.0,15598.259911964138,4.634836247145827,0.02971380316333123
CZE,1996,Total,3154204351.9436865,Czechia,10315241.0,42783.22877593804,305.78096546107713,0.7147215724705965
DEU,1996,Total,12176400689.697836,Germany,81914831.0,42738.06307660581,148.6470830867958,0.3478095926349153
DNK,1996,Total,2238942213.028598,Denmark,5263074.0,43970.28960622387,425.4058014439086,0.9674846475964388
DOM,1996,Total,48579506.0,Dominican Republic,8032894.0,7596.103019202026,6.047572145231843,0.0796141406974644
DZA,1996,Total,16992496619.617027,Algeria,29033044.0,9272.29,585.2812615727454,6.312154403850023
ECU,1996,Total,3054891314.5348806,Ecuador,11810950.0,5319.985323592573,258.64907687653243,4.8618381657840235
EGY,1996,Total,8340774848.654296,"Egypt, Arab Rep.",67028048.0,5532.728159553695,124.43708413908004,2.2491089486152873
ERI,1996,Total,105362874.71443218,,,,,
ESP,1996,Total,2191800383.8718657,Spain,39889852.0,41481.18050478894,54.94631526514227,0.1324608282514978
EST,1996,Total,259723872.26402164,Estonia,1415594.0,11025.10354637734,183.47341982519114,1.664142373388206
ETH,1996,Total,2487500.0,Ethiopia,59467635.0,1217.7330308805176,0.04182947581486972,0.003435028430215422
FIN,1996,Total,74109620.0,Finland,5124573.0,42832.6525883281,14.461618558268173,0.03376307019147575
FJI,1996,Total,57206328.0,,,,,
FRA,1996,Total,1324141352.7059963,France,59754504.0,37192.27415062245,22.15969113735755,0.05958143631554911
GAB,1996,Total,3290214063.542824,Gabon,1152015.0,7053.6542386941655,2856.0514086559842,40.49038004994021
GBR,1996,Total,31978805907.928772,United Kingdom,58166950.0,44127.88321606434,549.7762201375313,1.2458703660124588
GEO,1996,Total,44234166.270519815,Georgia,4491699.0,3835.439164256444,9.847980969009681,0.2567627994412175
GHA,1996,Total,999021620.102188,Ghana,17810181.0,1802.0312470605315,56.092726969040235,3.1127499626068382
GIN,1996,Total,581076680.0,Guinea,7770035.0,1381.4708240892287,74.7843066343974,5.413382992268472
GNQ,1996,Total,128247970.34883708,Equatorial Guinea,593492.0,6324.155217331643,216.09047863970716,3.416906625686559
GRC,1996,Total,2565686929.4424944,Greece,10608800.0,36181.07032012464,241.84515962620603,0.6684300864689646
GTM,1996,Total,112340225.11456896,Guatemala,10583526.0,5295.621025133352,10.614631183838823,0.2004416693237887
GUF,1996,Total,36862500.0,,,,,
GUY,1996,Total,216429801.2,,,,,
HND,1996,Total,54744455.99999875,Honduras,5903954.0,4336.9771906192,9.27250720449359,0.21380115220688384
HRV,1996,Total,225708767.94593117,Croatia,4557097.0,9734.878324424926,49.52906816465201,0.5087795297901462
HUN,1996,Total,893905945.5164161,Hungary,10311238.0,11032.120017619816,86.6923977039824,0.7858181162416895
IDN,1996,Total,24939488779.590736,Indonesia,203204348.0,4791.277344211034,122.73107846880686,2.5615523721893134
IND,1996,Total,23395420422.7305,India,979678458.0,2305.3430285139584,23.880713341897838,1.0358854646152822
IRL,1996,Total,237263900.0,Ireland,3637510.0,45066.33108565722,65.22700968519675,0.14473556669439158
IRN,1996,Total,33292014120.700768,"Iran, Islamic Rep.",62881300.0,9448.485490110592,529.4422049273912,5.603461057134928
IRQ,1996,Total,4688224972.421403,Iraq,21501321.0,5134.541672954423,218.04357845833766,4.246602566434621
ISL,1996,Total,166416480.0,,,,,
ISR,1996,Total,2796757.0501009542,Israel,5692000.0,42819.52794921244,0.49134874386875516,0.0011474875305760867
ITA,1996,Total,3112700801.4768,Italy,56860281.0,42788.12969315992,54.74297254135624,0.12793962469013317
JAM,1996,Total,317007391.2,Jamaica,2524463.0,20225.242035606498,125.57418793620663,0.6208785423439359
JOR,1996,Total,258356.10465116217,Jordan,4912516.0,7375.123976556368,0.05259140217582236,0.0007130917709722166
JPN,1996,Total,617920777.9138168,Japan,125757000.0,42675.65606866559,4.913609404755336,0.01151384620039417
KAZ,1996,Total,8955480373.364933,Kazakhstan,16416027.0,4454.7905922315695,545.5327512171449,12.245979691356656
KEN,1996,Total,6150000.0,Kenya,27344211.0,1337.976256607115,0.22491049385187967,0.01680975224644234
KGZ,1996,Total,48122431.97001824,Kyrgyz Republic,4628438.0,3547.728566918584,10.397121441405986,0.29306417459204076
KOR,1996,Total,222659222.85000017,"Korea, Rep.",45524681.0,42711.41349489299,4.890956245250794,0.011451169242702789
KWT,1996,Total,16953289999.422813,Kuwait,1730246.0,10572.65772142818,9798.196325506786,92.67486552267977
LAO,1996,Total,2863710.3716666694,Lao PDR,5045678.0,3841.357381449421,0.5675570996933751,0.014774910099076081
LBR,1996,Total,8750000.0,Liberia,2232289.0,6199.082239816726,3.9197433665623045,0.06323102702825557
LBY,1996,Total,11569602057.007898,Libya,4987393.0,8255.685374448158,2319.769478163822,28.09905383923239
LKA,1996,Total,3023462.0,Sri Lanka,17905018.0,5465.767527465323,0.1688611538955169,0.0030894316863458696
LTU,1996,Total,27355352.257181916,Lithuania,3601613.0,9889.85548740284,7.5953058413499495,0.07679895677974705
MAR,1996,Total,299774618.6666667,Morocco,26808107.0,2432.6893005875827,11.182237472667007,0.45966566589354796
MDG,1996,Total,6498970.4,Madagascar,14510711.0,1340.436477001098,0.44787401527051296,0.03341255053521989
MEX,1996,Total,30762200411.88566,Mexico,92452702.0,17421.323123326103,332.7344658016124,1.9099264932185371
MKD,1996,Total,360021920.83333355,North Macedonia,2012553.0,4212.382436694841,178.88816882503644,4.24672193262199
MLI,1996,Total,54112499.99999875,Mali,10407278.0,1330.9912145855196,5.199486359449488,0.39064768440779274
MMR,1996,Total,416273484.32416284,Myanmar,43154860.0,1757.4647229349866,9.646039503410806,0.5488610597714761
MNG,1996,Total,575688836.1666667,Mongolia,2259507.0,5551.306546522452,254.7851527641502,4.589643007982638
MOZ,1996,Total,2065476.0,Mozambique,16492480.0,1183.3711853769382,0.12523744154911814,0.010583107236063583
MRT,1996,Total,2362500.0,Mauritania,2358188.0,4038.875793729023,1.0018285225775043,0.02480463806619153
MWI,1996,Total,2662526.474999998,Malawi,10352228.0,1224.8489188555432,0.2571935698286396,0.020997983169136685
MYS,1996,Total,9144758890.639809,Malaysia,20850087.0,47592.64116368644,438.5957186001099,0.9215620479889689
NAM,1996,Total,130416210.0,Namibia,1646103.0,10593.096073359447,79.22724762666735,0.7479139911315991
NCL,1996,Total,561580229.8850574,,,,,
NER,1996,Total,6930335.965000005,Niger,10044852.0,1176.2643769347817,0.6899390817306224,0.05865510299041184
NGA,1996,Total,15391463969.50685,Nigeria,113754779.0,1204.793133572541,135.3038888107448,11.23046646269736
NIC,1996,Total,25856930.0,Nicaragua,4729974.0,3613.5008404048695,5.466611444375804,0.15128297144005384
NLD,1996,Total,8796749326.650091,Netherlands,15530498.0,45240.71010559601,566.4177238006206,1.2520089151530762
NOR,1996,Total,29580145726.53384,Norway,4381336.0,45283.94912743268,6751.398597718559,14.909032290270398
NZL,1996,Total,1041343364.4757249,New Zealand,3732000.0,37243.86387779658,279.03091223894023,0.749199688717819
OMN,1996,Total,7191118434.025052,Oman,2156926.0,7143.518731343147,3333.96622509305,46.67120435290281
PAK,1996,Total,1989446747.0351243,Pakistan,138557092.0,5445.868958916864,14.35831770368798,0.2636552185152785
PAN,1996,Total,10643269.0,Panama,2780227.0,12465.249490983297,3.8282014382278855,0.030710989306688204
PER,1996,Total,4547360503.387392,Peru,24811171.0,5445.468555811411,183.27875388821397,3.3657113618371493
PHL,1996,Total,1949975098.7653208,Philippines,72190242.0,6269.213387132895,27.011616040369013,0.43086132776734626
PNG,1996,Total,1862388408.032831,Papua New Guinea,4813361.0,1764.9211151499549,386.9205754633469,21.922825453333225
POL,1996,Total,9633472971.526758,Poland,38624370.0,41476.7781233548,249.41437158785394,0.6013349707300755
PRK,1996,Total,1820811416.666668,,,,,
PRT,1996,Total,264979900.0,Portugal,10063945.0,42728.54618183468,26.329625211584524,0.06162069053212515
QAT,1996,Total,5264628379.56342,Qatar,529019.0,24333.797169652586,9951.681091914317,40.89653999551439
ROU,1996,Total,4800161955.238732,Romania,22619004.0,7851.711538294567,212.2180956879769,2.7028259335934774
RUS,1996,Total,121489843132.55423,Russian Federation,148160129.0,17599.007616584844,819.9901279281029,4.659297534227815
SAU,1996,Total,72913365941.72351,Saudi Arabia,13831009.0,7192.301970566992,5271.7315086501285,73.29686003484836
SDN,1996,Total,93969991.27906972,Sudan,25231528.0,1524.6252498406284,3.7243083842987916,0.24427697132053272
SLB,1996,Total,50167.0,,,,,
SRB,1996,Total,1942626719.6299615,Serbia,7622185.0,9144.926851695323,254.86480840204763,2.786952947084533
SUR,1996,Total,211118603.49740076,,,,,
SVK,1996,Total,431616591.9638244,Slovak Republic,5373361.0,44229.60708807735,80.32525489425043,0.1816096958182184
SVN,1996,Total,289172368.33333343,Slovenia,1988628.0,43914.7182739728,145.41300249887533,0.33112589176066315
SWE,1996,Total,1164529053.5384603,Sweden,8840998.0,43954.36519278372,131.7191852705385,0.29967259154538695
SWZ,1996,Total,4910539.497500005,Eswatini,989841.0,5462.847721003322,4.960937663220664,0.09081230004173584
SYR,1996,Total,4702268519.907856,,,,,
THA,1996,Total,2963207549.028206,Thailand,59920064.0,14170.290536681216,49.452676636463636,0.34898844528593415
TJK,1996,Total,349374708.7095303,Tajikistan,6066523.0,4898.571826856141,57.590601520760785,1.1756610611489575
TKM,1996,Total,3882914791.939224,,,,,
TTO,1996,Total,1905092704.9586735,Trinidad and Tobago,1300928.0,17550.97411045915,1464.4105630432073,8.343756613318238
TUN,1996,Total,752432277.0560989,Tunisia,9294432.0,6693.371882002433,80.95516509842656,1.2094825526742954
TUR,1996,Total,3661269253.5015044,Turkiye,61951134.0,7018.205978238631,59.09930968336277,0.8420857106019992
TWN,1996,Total,13501343.479154123,,,,,
TZA,1996,Total,5954856.666666667,Tanzania,30945762.0,1188.6222839994623,0.19242882649542342,0.01618923261710534
UGA,1996,Total,63337500.00000001,Uganda,21231550.0,1181.9069918363855,2.9831783360140927,0.2524038149041648
UKR,1996,Total,5547340725.221542,Ukraine,51226109.0,6610.3591445870825,108.29127633374502,1.6382056400433211
USA,1996,Total,167469474154.80292,United States,269394000.0,37096.39947462919,621.6525763558317,1.6757760460849835
UZB,1996,Total,7048995860.755274,Uzbekistan,23351981.0,5382.860205471214,301.85858153769794,5.6077730057132955
VEN,1996,Total,28467238344.35666,"Venezuela, RB",22662113.0,17971.446833778486,1256.1599328516568,6.989754049688552
VNM,1996,Total,1788558309.7307034,Viet Nam,73156447.0,5740.602280421424,24.44840315619351,0.4258856817093193
YEM,1996,Total,2690667976.9846926,"Yemen, Rep.",17313177.0,7235.162142238303,155.41156755832233,2.1480039355447467
ZAF,1996,Total,17961821419.541676,South Africa,45123018.0,7884.336549220585,398.06338794851166,5.048787370547528
ZMB,1996,Total,1095589973.0058336,Zambia,9004053.0,1331.2205587532517,121.67742382300878,9.140290316502112
ZWE,1996,Total,531263513.13750017,Zimbabwe,11158360.0,2249.540430208232,47.61125408550183,2.1164880366739895
AFG,1997,Total,6493345.833333339,,,,,
AGO,1997,Total,5163876691.342403,Angola,14660413.0,4703.959999999997,352.23268889780957,7.488003488503511
ALB,1997,Total,52769127.75246426,Albania,3148281.0,4509.643,16.761250902465267,0.37167578237269044
ARE,1997,Total,21502859666.76372,United Arab Emirates,2817410.0,48431.92927676288,7632.137199329783,15.75848270614237
ARG,1997,Total,9075498001.639301,Argentina,35947791.0,19376.357,252.4633016153705,1.302945138837866
ARM,1997,Total,21327200.0,Armenia,3246289.0,3354.4079999999976,6.569716990693065,0.19585324715100458
AUS,1997,Total,40770027330.40493,Australia,18423037.0,36119.971,2212.991665294106,6.1267814010540205
AUT,1997,Total,305910164.3528363,Austria,7968041.0,42390.358,38.392142353790135,0.09056810125026578
AZE,1997,Total,1784151353.1425722,Azerbaijan,7838250.0,3437.780999999999,227.62113394476728,6.621164464658084
BDI,1997,Total,0.0,,,,,
BEN,1997,Total,21058000.97276261,,,,,
BFA,1997,Total,11652300.0,Burkina Faso,10934223.0,1176.414000000001,1.0656724304964331,0.0905865138035107
BGD,1997,Total,657762174.6434146,Bangladesh,127198069.0,2222.068,5.171164781152571,0.2327185658203336
BGR,1997,Total,1306315083.5132952,Bulgaria,8312068.0,10607.911,157.1588542722816,1.4815250078199336
BHR,1997,Total,1890461238.516832,Bahrain,589115.0,46873.72,3208.9850683089585,6.846021754426485
BIH,1997,Total,74947649.16666672,Bosnia and Herzegovina,4018227.0,5669.278,18.651920154502648,0.32899992123340305
BLR,1997,Total,255784518.48248985,Belarus,10117433.0,6728.35,25.281562870986132,0.3757468453779327
BOL,1997,Total,1003115527.0577295,Bolivia,8167900.0,5357.025,122.81192559381597,2.2925397136249313
BRA,1997,Total,15376408976.131748,Brazil,166661659.0,11772.629,92.26122593758501,0.7836926309117954
BRB,1997,Total,6317961.83852139,Barbados,262392.0,14357.283,24.078332565479855,0.16770814203132903
BRN,1997,Total,2187876303.991886,Brunei Darussalam,305341.0,72317.57,7165.353830608684,9.908178372985544
BTN,1997,Total,2456941.666666665,,,,,
BWA,1997,Total,74044339.2691667,Botswana,1571691.0,10838.753,47.11125740948233,0.43465569710355356
CAN,1997,Total,46608581651.30522,Canada,29905948.0,37265.72189540624,1558.5054067272913,4.1821419992924085
CHE,1997,Total,47296470.0,Switzerland,7088906.0,42725.66866936529,6.671899726135457,0.015615670705510273
CHL,1997,Total,9085503540.040651,Chile,14932434.0,36165.02351145863,608.4408971799676,1.682401497643676
CHN,1997,Total,92478505023.35591,China,1230075000.0,8191.874883277422,75.1811922227148,0.917753179753597
CIV,1997,Total,128646344.74708156,Cote d'Ivoire,16047170.0,1379.2156714326884,8.016762129838567,0.5812551507271515
CMR,1997,Total,1052393040.8560295,Cameroon,13775214.0,1670.7909788479155,76.39758197992637,4.572539769912206
COD,1997,Total,502396465.60603285,"Congo, Dem. Rep.",46029902.0,1222.1486737744417,10.91456735245782,0.8930637971196782
COG,1997,Total,1566143572.6780715,"Congo, Rep.",2887862.0,5355.289523599018,542.3193949981237,10.126798795999706
COL,1997,Total,6530083783.757106,Colombia,37121149.0,16862.21945856576,175.91276023695025,1.0432360975327548
CRI,1997,Total,7843100.0,Costa Rica,3701711.0,20670.02624067143,2.118776965570786,0.010250480289191743
CUB,1997,Total,319561402.8112837,,,,,
CYP,1997,Total,9204000.0,Cyprus,897568.0,15742.464541139358,10.254376270098756,0.06513831581644203
CZE,1997,Total,2627065738.531131,Czechia,10304131.0,42800.602727666745,254.95267272234125,0.5956754262190267
DEU,1997,Total,10901184550.92572,Germany,82034771.0,42778.55058716987,132.8849269406228,0.31063447713087683
DNK,1997,Total,2354586864.151195,Denmark,5284991.0,43980.69454280113,445.52334415540065,1.012997518085637
DOM,1997,Total,27092899.0,Dominican Republic,8174078.0,8347.376854709759,3.3144899033260997,0.039706963768575965
DZA,1997,Total,17015989460.34975,Algeria,29579301.0,9219.688,575.2667874183285,6.239547232165866
ECU,1997,Total,2799449698.735404,Ecuador,12031127.0,6839.090624819382,232.68391221665303,3.4022639116994906
EGY,1997,Total,7611298696.523258,"Egypt, Arab Rep.",68431740.0,5531.87420248285,111.22468457653216,2.0106148568348066
ERI,1997,Total,6548400.000000001,,,,,
ESP,1997,Total,2090776815.2368693,Spain,40057389.0,41552.08156859614,52.19453557586765,0.125612324594864
EST,1997,Total,234164970.8171202,Estonia,1399535.0,10343.860697638613,167.31626634354996,1.6175417596424746
ETH,1997,Total,8109900.0,Ethiopia,61404539.0,1217.4321076569831,0.1320732983599144,0.010848514469862056
FIN,1997,Total,86960000.0,Finland,5139835.0,44985.400026031246,16.918831051969565,0.03760960454320584
FJI,1997,Total,50396378.0,,,,,
FRA,1997,Total,1237283232.8683527,France,59968066.0,37215.29602672675,20.63236844870656,0.05544055980070426
GAB,1997,Total,3024626828.8019123,Gabon,1181439.0,7143.967114854735,2560.1210293564986,35.8361256175597
GBR,1997,Total,29405961063.095802,United Kingdom,58316954.0,40101.73475102866,504.24377554245723,1.2574113780190586
GEO,1997,Total,37295193.034370914,Georgia,4349913.0,4021.007115246152,8.57377906968965,0.21322466794900943
GHA,1997,Total,1002050202.6048777,Ghana,18238958.0,1793.3241498214193,54.940101435886724,3.063590117902428
GIN,1997,Total,440922100.0,Guinea,7931370.0,1410.295901832851,55.59217386151447,3.9418801252464584
GNQ,1997,Total,418127667.3151744,Equatorial Guinea,616893.0,6565.269121789497,677.7960964302957,10.323965154463442
