month,zone_class,n_trips,mean_margin,p25,p50,p75,sum_fare,sum_pay,margin_revenue_weighted
2021-06-01,upper_manhattan,250977,0.12635187724855032,0.0388994307400378,0.17174515235457072,0.2735294117647058,5914563.970001419,4963130.800000005,0.16086277447113073
2021-07-01,airport,260391,0.1604617576423188,0.11198240477661349,0.20015801948907028,0.2676056338028169,13187515.140000222,10653605.319999944,0.19214459988102317
2021-07-01,buffer,145529,0.1563715142169581,0.07390396659707722,0.20947446336047373,0.30092307692307696,3702728.739999984,2980493.4299999545,0.1950548799856272
2021-07-01,cbd,3379797,0.15510141739231895,0.06527909176915794,0.2097378277153559,0.30929095354523223,88318505.47988838,70765112.34996141,0.19875102091626962
2021-07-01,outer,6594951,0.1620944523565269,0.08948194662480381,0.20491803278688525,0.2957920792079207,139492518.82916912,113087672.12037086,0.18929220671063518
2021-07-01,upper_manhattan,244812,0.1431026359050245,0.06436781609195388,0.19255164324494917,0.2882582398828264,5619148.300000359,4600296.320000013,0.18131786626814617
2021-08-01,airport,278429,0.15182048829509,0.09565903709550122,0.18950829472425648,0.2639144242019054,13989273.120000143,11358508.160000073,0.18805587234113874
2021-08-01,buffer,136000,0.14375119190885677,0.05752180574750376,0.20494584696451024,0.29858895457967105,3449904.5600001463,2805640.0299999095,0.18674850819647293
2021-08-01,cbd,3149848,0.14686947987741256,0.05168354068943445,0.2061704211557297,0.309765625,81746867.129835,65859216.799945846,0.19435179460340035
2021-08-01,outer,6316921,0.14253455834810927,0.06266094420600862,0.19803370786516855,0.29500471253534394,132223721.80910082,108769668.97021921,0.17738158114126912
2021-08-01,upper_manhattan,240016,0.11543117010700386,0.02434092311775256,0.17682543834211822,0.28241624529413833,5331694.15000117,4464166.199999905,0.1627114994960982
2021-09-01,airport,278697,0.13080172098523765,0.06767794632438748,0.17087131651473397,0.25109421792213776,14273201.00999998,11874575.60000005,0.1680509794768127
2021-09-01,buffer,167403,0.11621837291811596,0.01628079426989012,0.17248459958932236,0.27715413157068836,4521360.320000524,3745514.169999932,0.17159573559501262
2021-09-01,cbd,3579937,0.11568517008030829,0.01278096077567222,0.17128712871287133,0.28122415219189417,97005150.73971257,80196114.4599993,0.17327983258142488
2021-09-01,outer,6215229,0.10543016293568541,0.010550996483001156,0.15404492148678195,0.26538768984812156,133337906.52848232,113434251.54014021,0.1492722925276353
2021-09-01,upper_manhattan,241409,0.09091479089323626,-0.00307557117750425,0.14479338842975203,0.25641818744200434,5372919.240001466,4617603.169999937,0.14057834042585082
2021-10-01,airport,320699,0.11048736413409925,0.047898748942392225,0.14450956199876624,0.22573839662447254,15282073.310000353,12969921.639999669,0.1512982972335074
2021-10-01,buffer,200515,0.09247058263866205,-0.004385964912280738,0.14715134568332755,0.25156652653410816,4917644.810000764,4183780.0799999437,0.14923093439127544
2021-10-01,cbd,4303746,0.09308068572379716,-0.009564293304994672,0.14608124743537146,0.25656132833422607,107898478.6397247,91652870.0500105,0.15056383365662296
2021-10-01,outer,6906000,0.07554286100369553,-0.02149178255372945,0.11603310509023836,0.23120300751879705,137167732.06844538,121118960.51018089,0.1170010709971957
2021-10-01,upper_manhattan,270796,0.0641313900907686,-0.03218992063971806,0.10720011491864631,0.22035312522444878,5606255.460001881,5003001.599999968,0.10760370523709795
2021-11-01,airport,378775,0.09245166637708085,0.047589572123468,0.15240405822673142,0.22930264030569106,17931083.520000152,15507261.08000047,0.1351743433293462
2021-11-01,buffer,204384,0.14604881614190326,0.06729743528561359,0.19072629299983523,0.27632097262216293,5136943.200000872,4193016.369999856,0.18375263133157782
2021-11-01,cbd,4182375,0.14405394012950412,0.06049897073897857,0.18969746524938677,0.2807443365695792,107709587.12964317,87962142.23006237,0.18333971400161497
2021-11-01,outer,6694183,0.1379522034636453,0.06851851851851853,0.17257993867717905,0.2611996962794229,130874929.28841195,110441409.26027505,0.15613013232738482
2021-11-01,upper_manhattan,267272,0.11833319098320053,0.04672897196261692,0.1573033707865169,0.2474771380323163,5480677.310001899,4697030.270000096,0.14298361236697776
2021-12-01,airport,357449,0.1536519378805304,0.10648406931246512,0.1869481765834933,0.25000000000000006,16421319.480000362,13491743.819999916,0.1784007468808092
2021-12-01,buffer,192732,0.16347861829043422,0.09084742787597078,0.2034023907832777,0.28351160191181,4825981.460000843,3870182.3999999445,0.19805278323649655
2021-12-01,cbd,4045233,0.16139701791448388,0.08523344191096635,0.20334261838440107,0.2880200860832137,104581333.2995583,83852749.58013141,0.19820538776315666
2021-12-01,outer,6837998,0.16056774785884415,0.09360189573459705,0.19059278003750735,0.2714819427148194,129955665.66822492,106785774.76062714,0.1782907331393323
2021-12-01,upper_manhattan,275260,0.15107507053854607,0.08427409095989617,0.18319327731092439,0.2632719393282774,5512922.07000235,4563121.349999945,0.17228625907313078
2022-01-01,airport,295019,0.16326998681300214,0.1122163965495726,0.18818599082019558,0.2503036766963753,12902292.330000168,10518307.950000182,0.1847721566854279
2022-01-01,buffer,174766,0.18931514153711385,0.125158595237717,0.2194029093542279,0.29203539823008856,3616013.690000045,2868572.0399999227,0.20670321356004406
2022-01-01,cbd,3573307,0.1860145995581691,0.11852331606217617,0.2171899125064333,0.2944693572496263,73887270.17966981,58594744.069936804,0.20697105296415141
2022-01-01,outer,6449890,0.173538494808692,0.10761356652981385,0.20124804992199688,0.2816773017319964,116999732.27851707,95773787.46042776,0.1814187469041475
2022-01-01,upper_manhattan,257623,0.1672949877781557,0.10349802202924605,0.19378081152825177,0.2710219922380337,4815647.970001303,3964749.479999889,0.17669449579828467
