operator,month,zone_class,trips,sum_base_fare,sum_driver_pay,sum_tips,sum_cbd_fee,sum_miles,sum_time_s
uber,2018-01-01,airport,124269,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-01-01,buffer,180073,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-01-01,cbd,1512787,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-01-01,outer_borough,2184960,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-01-01,upper_manhattan,508992,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-02-01,airport,81328,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-02-01,buffer,132638,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-02-01,cbd,1137647,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-02-01,outer_borough,1495823,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-02-01,upper_manhattan,371688,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-03-01,airport,98389,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-03-01,buffer,146963,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-03-01,cbd,1239297,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-03-01,outer_borough,1857901,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-03-01,upper_manhattan,416886,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-04-01,airport,104466,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-04-01,buffer,150132,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-04-01,cbd,1242042,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-04-01,outer_borough,1926977,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-04-01,upper_manhattan,432898,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-05-01,airport,119278,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-05-01,buffer,165372,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-05-01,cbd,1335052,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-05-01,outer_borough,2106928,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-05-01,upper_manhattan,464442,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-06-01,airport,123207,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-06-01,buffer,156527,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-06-01,cbd,1335216,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-06-01,outer_borough,2193294,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-06-01,upper_manhattan,447730,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-07-01,airport,130416,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-07-01,buffer,167205,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-07-01,cbd,1444822,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-07-01,outer_borough,2456379,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-07-01,upper_manhattan,478781,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-08-01,airport,146187,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-08-01,buffer,165190,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-08-01,cbd,1461807,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-08-01,outer_borough,2525217,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-08-01,upper_manhattan,480164,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-09-01,airport,140597,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-09-01,buffer,172165,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-09-01,cbd,1477981,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-09-01,outer_borough,2452729,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-09-01,upper_manhattan,489389,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-10-01,airport,150591,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-10-01,buffer,186704,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-10-01,cbd,1517638,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-10-01,outer_borough,2467671,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-10-01,upper_manhattan,508569,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-11-01,airport,149985,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-11-01,buffer,187253,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-11-01,cbd,1478265,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-11-01,outer_borough,2389763,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-11-01,upper_manhattan,512878,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-12-01,airport,131533,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-12-01,buffer,187159,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-12-01,cbd,1516379,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-12-01,outer_borough,2458838,0.0,0.0,0.0,0.0,0.0,0.0
uber,2018-12-01,upper_manhattan,523417,0.0,0.0,0.0,0.0,0.0,0.0
uber,2019-01-01,airport,136220,0.0,0.0,0.0,0.0,0.0,0.0
uber,2019-01-01,buffer,180826,0.0,0.0,0.0,0.0,0.0,0.0
uber,2019-01-01,cbd,1444379,0.0,0.0,0.0,0.0,0.0,0.0
uber,2019-01-01,outer_borough,2285016,0.0,0.0,0.0,0.0,0.0,0.0
uber,2019-01-01,upper_manhattan,502921,0.0,0.0,0.0,0.0,0.0,0.0
uber,2019-02-01,airport,357191,16834299.65,15415693.0,642102.19,0.0,5495617.41,777741476.0
uber,2019-02-01,buffer,515532,9607049.46,9012624.75,318486.61,0.0,2373369.1500000004,610646130.0
uber,2019-02-01,cbd,3928835,72512320.36,69117815.99,2189081.28,0.0,18060977.38,4651453775.0
uber,2019-02-01,outer_borough,7218262,91608725.6,93834172.67,1840489.4,0.0,30880869.56,7493093172.0
uber,2019-02-01,upper_manhattan,1516452,22055290.79,22338630.37,616164.66,0.0,6789632.75,1648336190.0
uber,2019-03-01,airport,490079,22104004.25,21088881.04,854837.72,0.0,7359925.53,1095957123.0
uber,2019-03-01,buffer,610109,10920456.43,10887052.82,381335.89,0.0,2866810.64,739183294.0
uber,2019-03-01,cbd,4585848,83134758.57,83991351.5,2679858.24,0.0,21647978.68,5574940952.0
uber,2019-03-01,outer_borough,9727720,118820184.56,130039222.67999999,2407770.6,0.0,40910984.81,10054737393.0
uber,2019-03-01,upper_manhattan,1878204,26741786.77,28697201.12,756094.9,0.0,8513490.77,2058951224.0
uber,2019-04-01,airport,484088,22318899.08,20909231.16,889676.0,0.0,7121329.47,1083597246.0
uber,2019-04-01,buffer,557667,10731865.11,10159181.07,372418.70999999996,0.0,2647955.6799999997,686048586.0
uber,2019-04-01,cbd,4082861,78834286.2,75548586.16,2517036.68,0.0,19341783.0,5002329142.0
uber,2019-04-01,outer_borough,8862495,113535814.55,117130399.22,2285219.79,0.0,36700853.46,8987117636.0
uber,2019-04-01,upper_manhattan,1711690,25853377.86,26129238.25,731206.28,0.0,7664370.609999999,1858742394.0
uber,2019-05-01,airport,547065,26552028.03,25012925.04,1180050.28,0.0,7959073.5600000005,1337163145.0
uber,2019-05-01,buffer,578621,12378148.69,11477549.68,468532.29,0.0,2789794.31,743735664.0
uber,2019-05-01,cbd,4232184,91341055.32,85700780.62,3244720.88,0.0,20392657.74,5385025524.0
uber,2019-05-01,outer_borough,8840493,124731476.31,121524144.13,2673417.38,0.0,36636861.29,9121831195.0
uber,2019-05-01,upper_manhattan,1720089,29362847.57,28490296.51,908288.38,0.0,7830020.97,1949256995.0
uber,2019-06-01,airport,469770,24570219.98,22113950.21,1199589.7,0.0,6830672.46,1155790377.0
uber,2019-06-01,buffer,510721,11583395.24,10273048.72,467707.83999999997,0.0,2473214.6799999997,655181110.0
uber,2019-06-01,cbd,3888858,87786215.72,78911036.85,3328573.35,0.0,18631031.88,4935449497.0
uber,2019-06-01,outer_borough,8054081,121167562.25,111763980.08,2747127.25,0.0,33360057.97,8196189625.0
uber,2019-06-01,upper_manhattan,1513401,27534114.45,25253729.13,896111.4,0.0,6959973.26,1683311987.0
uber,2019-07-01,airport,438808,21676161.08,19764887.93,1062367.74,0.0,6465593.2,1032031822.0
uber,2019-07-01,buffer,491619,9782510.16,8795587.45,403236.1,0.0,2310830.39,592950060.0
uber,2019-07-01,cbd,3878262,76801374.7,70221106.63,2966994.17,0.0,18023222.97,4657807653.0
uber,2019-07-01,outer_borough,7818396,106192632.79,101265163.57,2450584.73,0.0,32258119.74,7615366989.0
uber,2019-07-01,upper_manhattan,1455511,23387816.35,22081678.86,776123.9299999999,0.0,6603288.25,1542740642.0
uber,2019-08-01,airport,482764,21005718.58,18813284.009999998,1012604.52,0.0,7225574.26,1128141391.0
uber,2019-08-01,buffer,474008,8302802.77,7495702.01,341433.32,0.0,2295160.94,572738971.0
uber,2019-08-01,cbd,3797248,66012127.18,60158370.71,2540402.48,0.0,18036343.9,4553877968.0
uber,2019-08-01,outer_borough,7777658,93638761.07000001,87561254.72,2174877.56,0.0,32544879.59,7627893740.0
uber,2019-08-01,upper_manhattan,1433107,20082122.32,18820375.58,661776.86,0.0,6623153.39,1521588030.0
uber,2019-09-01,airport,484556,24292856.48,20667669.73,1187031.76,0.0,7148732.51,1184837291.0
uber,2019-09-01,buffer,507338,11016388.46,9578275.99,445616.18,0.0,2485672.34,660136916.0
uber,2019-09-01,cbd,3971566,85926647.77,74679385.65,3214637.61,0.0,19095515.4,5050908829.0
uber,2019-09-01,outer_borough,7589046,111044183.18,101801897.2,2543203.02,0.0,31339300.25,7717296421.0
uber,2019-09-01,upper_manhattan,1448099,25164787.02,22764140.99,830196.36,0.0,6606246.49,1629217434.0
uber,2019-10-01,airport,505977,24643106.759999998,19681220.52,1289184.3399999999,0.0,7341673.39,1179140674.0
uber,2019-10-01,buffer,564189,12280927.280000001,10020165.1,529489.61,0.0,2685249.2,720875362.0
uber,2019-10-01,cbd,4148988,90161398.09,73336476.83,3594247.62,0.0,19677166.02,5254998068.0
uber,2019-10-01,outer_borough,7806260,109826143.68,98361152.67999999,2649223.24,0.0,31054642.03,7622090855.0
uber,2019-10-01,upper_manhattan,1520049,25924013.99,22351334.44,910709.24,0.0,6665041.9,1661581563.0
uber,2019-11-01,airport,467238,22291090.33,17781593.4,1182427.25,0.0,6745004.65,1059876373.0
uber,2019-11-01,buffer,554998,11686959.52,9693185.54,516280.07999999996,0.0,2612546.02,691851974.0
uber,2019-11-01,cbd,4075512,85853941.74,71141262.71,3468822.38,0.0,19164959.9,5041950698.0
uber,2019-11-01,outer_borough,8912546,113704846.39,111918236.81,2801840.87,0.0,34745546.78,8514787797.0
uber,2019-11-01,upper_manhattan,1642797,26404319.91,24046705.11,949972.15,0.0,7161178.17,1747710946.0
uber,2019-12-01,airport,490240,23824889.9,18855208.509999998,1268327.48,0.0,6921739.74,1119744697.0
uber,2019-12-01,buffer,560176,13137073.73,10664876.42,607637.6599999999,0.0,2685093.11,713672853.0
uber,2019-12-01,cbd,4021187,97877159.26,78194251.5,4112610.66,0.0,19294285.01,5052006126.0
uber,2019-12-01,outer_borough,9438939,127861127.12,121345894.81,3109578.11,0.0,36307652.4,8887960779.0
uber,2019-12-01,upper_manhattan,1643317,28986645.09,25557989.15,1050889.75,0.0,7189911.1,1738282993.0
uber,2020-01-01,airport,467257,22431166.54,17185464.48,1131144.7200000002,0.0,7028163.31,950731175.0
uber,2020-01-01,buffer,489033,10159519.26,7863125.44,435704.61,0.0,2268801.59,548024571.0
uber,2020-01-01,cbd,3576440,74731351.35,57194947.96,3013677.62,0.0,16859398.49,3968125123.0
uber,2020-01-01,outer_borough,8589110,113885648.96000001,102687204.46,2610337.68,0.0,32628209.84,7661723417.0
uber,2020-01-01,upper_manhattan,1503299,24370306.83,20585642.64,833543.11,0.0,6449166.25,1474758283.0
uber,2020-02-01,airport,438973,20212672.09,16214110.05,1073521.53,0.0,6433493.65,910807569.0
uber,2020-02-01,buffer,530521,10172385.719999999,8735995.61,441693.5,0.0,2470901.48,614576625.0
uber,2020-02-01,cbd,3975501,76767853.04,65421233.04,3077453.02,0.0,18511099.87,4573023426.0
uber,2020-02-01,outer_borough,9204829,116588765.49,114323487.22,2668354.55,0.0,35587454.08,8442972502.0
uber,2020-02-01,upper_manhattan,1635223,24835082.55,23180765.35,847109.63,0.0,7055578.18,1640494418.0
uber,2020-03-01,airport,218305,9328960.32,7452959.590000001,442416.42000000004,0.0,3057484.9699999997,408415598.0
uber,2020-03-01,buffer,279589,5471362.21,4657616.6899999995,225478.15000000002,0.0,1370430.02,317062507.0
uber,2020-03-01,cbd,1931178,38853255.8,32813867.23,1494071.97,0.0,9604727.48,2190134911.0
uber,2020-03-01,outer_borough,6377256,83874688.5,80102995.94,1687284.1,0.0,25122788.29,5653474868.0
uber,2020-03-01,upper_manhattan,1059904,16286184.29,14994191.04,511312.7,0.0,4716491.66,1018981991.0
uber,2020-04-01,airport,15198,476877.99,365727.14,21201.8,0.0,166235.86,18422594.0
uber,2020-04-01,buffer,59155,1134271.27,864863.78,50424.21,0.0,326668.85,53416850.0
uber,2020-04-01,cbd,282965,5497115.04,4211643.67,267827.25,0.0,1541018.1300000001,257546159.0
uber,2020-04-01,outer_borough,2374672,36572318.67,28457515.3,681220.24,0.0,10063411.59,1858314433.0
uber,2020-04-01,upper_manhattan,380819,6079619.04,4710866.87,184435.15,0.0,1735948.81,300196956.0
uber,2020-05-01,airport,23394,813750.3200000001,629102.1,33153.73,0.0,277959.98,32249010.0
uber,2020-05-01,buffer,86170,1751797.6199999999,1317012.2,82836.63,0.0,472048.14,84811621.0
uber,2020-05-01,cbd,443752,9016987.209999999,6855203.66,442451.11,0.0,2397820.5300000003,435734999.0
uber,2020-05-01,outer_borough,3282841,53855951.5,41544483.46,1106111.5,0.0,14145847.040000001,2812208064.0
uber,2020-05-01,upper_manhattan,538863,9235384.76,7046809.92,301955.49,0.0,2484902.19,465933899.0
uber,2020-06-01,airport,44977,1878781.23,1482200.83,77715.83,0.0,574316.4,69408639.0
uber,2020-06-01,buffer,118498,2603445.88,2054578.8399999999,123340.02,0.0,606468.51,123345730.0
uber,2020-06-01,cbd,642937,14506850.32,11524184.18,665524.1900000001,0.0,3298414.57,667000272.0
uber,2020-06-01,outer_borough,3711782,67834029.18,54367898.92,1432711.4,0.0,16152807.23,3416604731.0
uber,2020-06-01,upper_manhattan,614236,12049307.53,9525011.99,404561.8,0.0,2829503.76,575354860.0
uber,2020-07-01,airport,64829,2649702.34,2169573.97,95897.31,0.0,812835.05,101186680.0
uber,2020-07-01,buffer,179748,3625147.45,3039837.62,155858.8,0.0,811625.79,177600538.0
uber,2020-07-01,cbd,1092201,22508480.7,18995099.32,848106.83,0.0,4964454.2,1078027787.0
uber,2020-07-01,outer_borough,4926092,88528533.91,75328080.37,1673112.92,0.0,20751560.69,4495893990.0
uber,2020-07-01,upper_manhattan,842958,15836213.31,13422685.62,477968.93,0.0,3699980.02,785271779.0
uber,2020-08-01,airport,80255,3248226.6399999997,2688663.2199999997,94739.86,0.0,1067872.14,136713957.0
uber,2020-08-01,buffer,205626,3947524.6100000003,3279758.55,124407.70999999999,0.0,952831.56,216583600.0
uber,2020-08-01,cbd,1344301,25645951.38,21447339.58,701234.58,0.0,6217074.22,1396759869.0
uber,2020-08-01,outer_borough,5332965,90539646.86,76951392.11,1370578.82,0.0,23437176.82,5159875365.0
uber,2020-08-01,upper_manhattan,920208,16341612.11,13752835.54,380966.68,0.0,4198361.58,905976234.0
uber,2020-09-01,airport,86065,3387396.87,2830054.34,114031.88,0.0,1147596.33,150065491.0
uber,2020-09-01,buffer,251539,4896623.86,4006216.33,183452.77999999997,0.0,1174172.32,276683343.0
uber,2020-09-01,cbd,1637499,31284747.21,25659659.6,1009605.09,0.0,7499163.65,1756581350.0
uber,2020-09-01,outer_borough,5855851,97312503.26,85039298.19,1760199.46,0.0,26749805.65,6016828748.0
uber,2020-09-01,upper_manhattan,1046472,18359992.79,15616117.11,532450.35,0.0,4902622.23,1086309539.0
uber,2020-10-01,airport,98619,3831178.99,3207014.67,137275.34,0.0,1316955.4,174568022.0
uber,2020-10-01,buffer,309259,6054002.12,4874668.01,234708.33000000002,0.0,1385462.79,341185305.0
uber,2020-10-01,cbd,2052048,38649896.12,31125502.2,1256347.1,0.0,8873856.78,2160822181.0
uber,2020-10-01,outer_borough,6210431,104009762.58,88277083.44,1973500.2,0.0,27749262.240000002,6279227064.0
uber,2020-10-01,upper_manhattan,1159499,20690640.6,17152856.03,632600.94,0.0,5274719.4,1205045634.0
uber,2020-11-01,airport,89054,3465596.4000000004,2845692.77,113677.63,0.0,1179076.2,152472062.0
uber,2020-11-01,buffer,252989,5051949.16,3966802.2800000003,199827.9,0.0,1164926.27,276097722.0
uber,2020-11-01,cbd,1627892,31536621.91,24938781.0,1038346.22,0.0,7344099.05,1712737099.0
uber,2020-11-01,outer_borough,5434276,92721248.87,75958089.49,1751334.6199999999,0.0,24352021.73,5374488521.0
uber,2020-11-01,upper_manhattan,999308,18063676.86,14461481.61,560824.74,0.0,4611619.03,1012893018.0
uber,2020-12-01,airport,96651,3687776.24,3012706.55,121922.51999999999,0.0,1245583.49,163675017.0
uber,2020-12-01,buffer,246914,4822597.95,3858292.65,193335.14,0.0,1109934.76,267233471.0
uber,2020-12-01,cbd,1467797,27993562.11,22507978.5,974915.23,0.0,6576834.24,1555902305.0
uber,2020-12-01,outer_borough,5703307,92893384.4,78159492.97,1790744.45,0.0,24249095.39,5520119566.0
uber,2020-12-01,upper_manhattan,1002554,17552608.31,14372242.71,556527.9299999999,0.0,4465278.75,996137867.0
uber,2021-01-01,airport,121467,4907419.859999999,4036642.08,170127.26,0.0,1668413.27,203398248.0
uber,2021-01-01,buffer,246948,4538665.0600000005,3590540.91,191472.27,0.0,1077733.29,242696141.0
uber,2021-01-01,cbd,1535453,27476057.47,21776950.32,995798.7999999999,0.0,6555277.7700000005,1463429242.0
uber,2021-01-01,outer_borough,5777478,92706709.05,77656441.25,1844220.29,0.0,25016304.44,5358197735.0
uber,2021-01-01,upper_manhattan,1053530,17668815.65,14412773.54,573468.36,0.0,4623330.56,983661998.0
uber,2021-02-01,airport,90599,3934910.7699999996,3288268.4800000004,126812.88,0.0,1219048.4,155878331.0
uber,2021-02-01,buffer,246286,5076178.99,4202183.59,203455.64,0.0,1081202.31,258755560.0
uber,2021-02-01,cbd,1559083,31668019.28,26279950.81,1040392.15,0.0,6639223.66,1564326312.0
uber,2021-02-01,outer_borough,5466175,97710304.07,84094936.13,1971908.2,0.0,23704984.34,5395203915.0
uber,2021-02-01,upper_manhattan,956522,18321730.62,15490690.29,571609.8,0.0,4296062.84,959410950.0
uber,2021-03-01,airport,123142,5475911.0,4517745.41,193805.2,0.0,1662990.81,219149329.0
uber,2021-03-01,buffer,303938,6375833.71,5210720.76,260475.58,0.0,1371297.34,323353673.0
uber,2021-03-01,cbd,1999923,41681808.05,34057675.63,1420109.63,0.0,8699084.62,2058404257.0
uber,2021-03-01,outer_borough,6608909,119563408.25,101480300.6,2363313.16,0.0,29123420.51,6595799551.0
uber,2021-03-01,upper_manhattan,1170735,22879182.67,19100351.28,714987.81,0.0,5353467.27,1185535425.0
uber,2021-04-01,airport,149485,7243540.36,5817432.68,302620.93000000005,0.0,2075001.66,289202773.0
uber,2021-04-01,buffer,319937,7312196.03,5823609.23,315666.1,0.0,1453468.86,352649066.0
uber,2021-04-01,cbd,2165508,49538206.13,39369918.14,1759890.3399999999,0.0,9505907.35,2299439154.0
uber,2021-04-01,outer_borough,6481616,124560753.2,102518299.61,2644323.96,0.0,28549383.54,6601298118.0
uber,2021-04-01,upper_manhattan,1153553,24371415.33,19749857.51,817684.8,0.0,5309659.42,1207466985.0
uber,2021-05-01,airport,206269,10066558.08,8700758.89,476074.95,0.0,2861301.29,415840409.0
uber,2021-05-01,buffer,359745,8780931.34,7221649.54,400504.38,0.0,1700417.55,410703440.0
uber,2021-05-01,cbd,2470036,61838106.49,50632731.25,2406890.92,0.0,11408802.25,2727325091.0
uber,2021-05-01,outer_borough,6635278,134437131.75,112546117.97,3146609.69,0.0,29996933.94,6896645274.0
uber,2021-05-01,upper_manhattan,1170028,26835922.8,22382568.61,986694.85,0.0,5669748.51,1273524048.0
uber,2021-06-01,airport,235825,11600095.83,10065151.14,646563.9,0.0,3313619.37,508146114.0
uber,2021-06-01,buffer,375884,9755460.870000001,8039581.34,494146.58,0.0,1815054.42,455225351.0
uber,2021-06-01,cbd,2616026,70667612.94,57770909.69,3146103.62,0.0,12482276.66,3076639855.0
uber,2021-06-01,outer_borough,6443273,136968783.27,114048295.56,3532937.24,0.0,29732118.08,7001559562.0
uber,2021-06-01,upper_manhattan,1107737,27180977.2,22598387.7,1102347.16,0.0,5566640.89,1284293630.0
uber,2021-07-01,airport,261222,13287905.620000001,10734545.57,794958.22,0.0,3745040.6000000006,539730528.0
uber,2021-07-01,buffer,354911,9055148.719999999,7266857.54,484825.03,0.0,1721848.1400000001,408604407.0
uber,2021-07-01,cbd,2661772,70481566.41,56277974.64,3321409.58,0.0,12680181.71,2993903270.0
uber,2021-07-01,outer_borough,6418263,134608987.32,108985600.92,3568693.09,0.0,29730494.3,6698615419.0
uber,2021-07-01,upper_manhattan,1040728,24952059.2,20237729.21,1033515.35,0.0,5316235.04,1158456998.0
uber,2021-08-01,airport,279509,14148888.989999998,11492393.17,868510.6000000001,0.0,4035994.86,581967241.0
uber,2021-08-01,buffer,332650,8464996.66,6856201.460000001,469616.57999999996,0.0,1646589.0899999999,381560998.0
uber,2021-08-01,cbd,2459917,64878051.1,52013131.57,3208872.5300000003,0.0,11862959.95,2755178535.0
uber,2021-08-01,outer_borough,6148044,127620338.28,104902189.08,3598288.66,0.0,28556582.73,6409051990.0
uber,2021-08-01,upper_manhattan,1007290,23618210.23,19504278.66,1038718.14,0.0,5137248.34,1111153825.0
uber,2021-09-01,airport,279576,14348548.030000001,11945294.23,931525.97,0.0,3900965.76,615772941.0
uber,2021-09-01,buffer,386449,10527114.35,8734129.79,588011.31,0.0,1914192.6,482497806.0
uber,2021-09-01,cbd,2819922,77469940.8,63784716.14,3888445.9699999997,0.0,13563968.5,3360120443.0
uber,2021-09-01,outer_borough,6013064,127404762.65,108453409.16,3874693.58,0.0,27684335.04,6601730529.0
uber,2021-09-01,upper_manhattan,1087604,26531106.56,22419523.14,1232939.8,0.0,5429289.8100000005,1267661470.0
uber,2021-10-01,airport,321562,15336163.629999999,13020863.4,1060679.47,0.0,4434339.49,702382576.0
uber,2021-10-01,buffer,461903,11506468.49,9790110.149999999,673850.03,0.0,2220871.46,568220492.0
uber,2021-10-01,cbd,3399136,86444301.0,73130447.81,4546370.36,0.0,15981397.29,4068640818.0
uber,2021-10-01,outer_borough,6673845,131130057.94,115819811.77,4113395.25,0.0,29654508.9,7223595494.0
uber,2021-10-01,upper_manhattan,1261710,28183667.990000002,24541235.01,1384987.99,0.0,6084466.2,1454061999.0
uber,2021-11-01,airport,379912,18009342.66,15579430.2,1204580.3599999999,0.0,5281124.51,842806881.0
uber,2021-11-01,buffer,472303,12110679.0,9916207.120000001,685298.4,0.0,2323710.08,589667930.0
uber,2021-11-01,cbd,3278188,85858534.49,69860286.53,4503741.12,0.0,16109039.49,3986104676.0
uber,2021-11-01,outer_borough,6463131,124770999.41,105272170.29,3884254.2600000002,0.0,28931039.03,6910741409.0
uber,2021-11-01,upper_manhattan,1258063,28232388.490000002,23590383.96,1362076.99,0.0,6161341.33,1450949700.0
uber,2021-12-01,airport,358461,16483259.83,13549490.879999999,1187145.38,0.0,4912412.4,753232978.0
uber,2021-12-01,buffer,453947,11693622.61,9395892.719999999,727829.66,0.0,2289099.85,559107169.0
uber,2021-12-01,cbd,3147420,83048081.03,66421178.71,4865560.74,0.0,15897373.95,3818157470.0
uber,2021-12-01,outer_borough,6615504,124230490.83,102008323.32,4091439.54,0.0,29049535.96,6738645794.0
uber,2021-12-01,upper_manhattan,1260223,27669813.84,22502403.37,1421908.0,0.0,6219811.07,1391421924.0
uber,2022-01-01,airport,296024,13007621.41,10606960.74,762761.76,0.0,4230680.9399999995,551458883.0
uber,2022-01-01,buffer,401461,8527523.81,6764772.88,465200.97,0.0,1791293.4,421441774.0
uber,2022-01-01,cbd,2752887,57249478.43,45248382.35,2790163.94,0.0,11783480.24,2774725665.0
uber,2022-01-01,outer_borough,6222188,112093545.43,91694081.14,3434287.96,0.0,26625201.39,6073266822.0
uber,2022-01-01,upper_manhattan,1185205,22942989.63,18521940.55,1080256.24,0.0,5358424.55,1189166665.0
uber,2022-02-01,airport,304321,13973521.350000001,11434235.260000002,895980.6799999999,0.0,4315709.01,627880577.0
uber,2022-02-01,buffer,442398,10412547.79,8009369.25,561861.85,0.0,2057541.33,511501091.0
uber,2022-02-01,cbd,3261031,76579990.16,58659775.3,3724252.34,0.0,14618897.18,3645470956.0
uber,2022-02-01,outer_borough,6215696,118018801.19,92867394.29,3667035.45,0.0,27275367.44,6493149820.0
uber,2022-02-01,upper_manhattan,1247042,26578623.67,20599220.11,1244645.7,0.0,5871052.22,1359066159.0
uber,2022-03-01,airport,423077,21220542.39,17538552.240000002,1442594.52,0.0,6144422.38,916246881.0
uber,2022-03-01,buffer,504963,12773259.280000001,10012524.39,743676.26,0.0,2459857.36,598377405.0
uber,2022-03-01,cbd,3756089,96248496.36,75222219.45,5167714.31,0.0,18121664.87,4365221146.0
uber,2022-03-01,outer_borough,7094754,140460461.49,116493105.71,4432814.42,0.0,31787255.62,7532815972.0
uber,2022-03-01,upper_manhattan,1390078,31457650.57,25326152.57,1519040.79,0.0,6842192.74,1552355307.0
uber,2022-04-01,airport,455343,23969287.53,19585179.47,1667088.72,0.0,6700848.23,1017663832.0
uber,2022-04-01,buffer,506583,13858817.09,10747183.1,818298.5700000001,0.0,2482762.5700000003,608828157.0
uber,2022-04-01,cbd,3739322,105247572.27,81278278.36,5653029.15,0.0,18212007.48,4447526858.0
uber,2022-04-01,outer_borough,6954451,143589288.27,117028954.03,4698057.33,0.0,32150111.47,7511309909.0
uber,2022-04-01,upper_manhattan,1388279,33146450.68,26353859.05,1638159.59,0.0,6933717.4399999995,1576948755.0
uber,2022-05-01,airport,508244,28012701.48,22664469.95,1869707.92,0.0,7337417.529999999,1199321761.0
uber,2022-05-01,buffer,536981,15660503.49,12225092.99,889689.94,0.0,2676644.38,675730961.0
uber,2022-05-01,cbd,3814095,114805562.69,89133316.83,6022020.12,0.0,19365194.16,4770438600.0
uber,2022-05-01,outer_borough,7098716,152959923.57,125332320.29,4871232.4799999995,0.0,32929143.29,7843149477.0
uber,2022-05-01,upper_manhattan,1401097,36004259.63,28737768.91,1746080.06,0.0,7105160.6899999995,1657529799.0
uber,2022-06-01,airport,478082,26594943.73,21349904.88,1811522.2799999998,0.0,6922931.76,1137635400.0
uber,2022-06-01,buffer,516846,14615840.15,11423522.84,844381.75,0.0,2597120.7800000003,658584791.0
uber,2022-06-01,cbd,3787090,110647097.98,86446399.31,5902202.63,0.0,19141654.04,4790892970.0
uber,2022-06-01,outer_borough,6967809,148442072.29,122134645.78,4796151.39,0.0,32126325.11,7716536556.0
uber,2022-06-01,upper_manhattan,1331470,32945770.41,26352944.29,1611507.1099999999,0.0,6804742.44,1575614480.0
uber,2022-07-01,airport,465070,25261841.5,19699743.77,1627268.48,0.0,6844586.109999999,1014566000.0
uber,2022-07-01,buffer,459855,12256059.3,9216462.82,683926.24,0.0,2267083.19,545537475.0
uber,2022-07-01,cbd,3640214,97862131.56,73374380.63,4998669.0,0.0,17676576.2,4254544252.0
