"COUNTRY.ID","INDICATOR.ID","FREQUENCY.ID","TIME_PERIOD","OBS_VALUE","SCALE.ID"
"ITA","GPB_S13_POGDP_PT","A","2014","1.56020955210377","0"
"ITA","GPB_S13_POGDP_PT","A","2015","1.47912736175191","0"
"ITA","GPB_S13_POGDP_PT","A","2016","1.33847081513043","0"
"ITA","GPB_S13_POGDP_PT","A","2017","1.09619178971094","0"
"ITA","GPB_S13_POGDP_PT","A","2018","1.28949950049051","0"
"ITA","GPB_S13_POGDP_PT","A","2019","1.73790566652698","0"
"ITA","GPB_S13_POGDP_PT","A","2020","-6.10144950967448","0"
"ITA","GPB_S13_POGDP_PT","A","2021","-5.59601369437745","0"
"ITA","GPB_S13_POGDP_PT","A","2022","-4.17662417739492","0"
"ITA","GPB_S13_POGDP_PT","A","2023","-3.73793627632672","0"
"ITA","GPB_S13_POGDP_PT","A","2024","0.293452046158597","0"
"ITA","GPB_S13_POGDP_PT","A","2025","0.51950138488135","0"
"ITA","GPB_S13_POGDP_PT","A","2026","1.05449979057497","0"
"ITA","GPB_S13_POGDP_PT","A","2027","1.29432983370247","0"
"ITA","GPB_S13_POGDP_PT","A","2028","1.77020859115467","0"
"ITA","GPB_S13_POGDP_PT","A","2029","1.78919927636423","0"
"ITA","GPB_S13_POGDP_PT","A","2030","1.85649716440926","0"
"KGZ","GPB_S13_POGDP_PT","A","1996","-7.88070019351006","0"
"KGZ","GPB_S13_POGDP_PT","A","1997","-7.61072284724094","0"
"KGZ","GPB_S13_POGDP_PT","A","1998","-9.8725104538622","0"
"KGZ","GPB_S13_POGDP_PT","A","1999","-10.576930856801","0"
"KGZ","GPB_S13_POGDP_PT","A","2000","-8.52054610077741","0"
"KGZ","GPB_S13_POGDP_PT","A","2001","-5.08594807817193","0"
"KGZ","GPB_S13_POGDP_PT","A","2002","-4.28990579619069","0"
"KGZ","GPB_S13_POGDP_PT","A","2003","-3.65639484953159","0"
"KGZ","GPB_S13_POGDP_PT","A","2004","-3.53942499061895","0"
"KGZ","GPB_S13_POGDP_PT","A","2005","-2.23879388232828","0"
"KGZ","GPB_S13_POGDP_PT","A","2006","-1.21452798549615","0"
"KGZ","GPB_S13_POGDP_PT","A","2007","1.92258585095924","0"
"KGZ","GPB_S13_POGDP_PT","A","2008","2.67311331838799","0"
"KGZ","GPB_S13_POGDP_PT","A","2009","1.1784319449922","0"
"KGZ","GPB_S13_POGDP_PT","A","2010","-5.1248591125076","0"
"KGZ","GPB_S13_POGDP_PT","A","2011","-3.74107909060279","0"
"KGZ","GPB_S13_POGDP_PT","A","2012","-4.9185758779723","0"
"KGZ","GPB_S13_POGDP_PT","A","2013","-2.85725033747299","0"
"KGZ","GPB_S13_POGDP_PT","A","2014","-2.30941150028076","0"
"KGZ","GPB_S13_POGDP_PT","A","2015","-1.69735772084562","0"
"KGZ","GPB_S13_POGDP_PT","A","2016","-4.88756716439948","0"
"KGZ","GPB_S13_POGDP_PT","A","2017","-2.86375408316889","0"
"KGZ","GPB_S13_POGDP_PT","A","2018","0.43315435216732","0"
"KGZ","GPB_S13_POGDP_PT","A","2019","0.760612406228941","0"
"KGZ","GPB_S13_POGDP_PT","A","2020","-2.1269941710018","0"
"KGZ","GPB_S13_POGDP_PT","A","2021","0.0275367072927709","0"
"KGZ","GPB_S13_POGDP_PT","A","2022","0.735381239932497","0"
"KGZ","GPB_S13_POGDP_PT","A","2023","2.64141942005226","0"
"KGZ","GPB_S13_POGDP_PT","A","2024","2.74366080290169","0"
"KGZ","GPB_S13_POGDP_PT","A","2025","-1.33726815840211","0"
"KGZ","GPB_S13_POGDP_PT","A","2026","-1.01003125352934","0"
"KGZ","GPB_S13_POGDP_PT","A","2027","-1.73624900947577","0"
"KGZ","GPB_S13_POGDP_PT","A","2028","-0.913876415438379","0"
"KGZ","GPB_S13_POGDP_PT","A","2029","-0.455794201620219","0"
"KGZ","GPB_S13_POGDP_PT","A","2030","-0.747989361031246","0"
"HUN","GPB_S13_POGDP_PT","A","1996","3.06801491672985","0"
"HUN","GPB_S13_POGDP_PT","A","1997","1.61144789412507","0"
"HUN","GPB_S13_POGDP_PT","A","1998","-1.27565464415423","0"
"HUN","GPB_S13_POGDP_PT","A","1999","0.822524286901439","0"
"HUN","GPB_S13_POGDP_PT","A","2000","1.7144378634619","0"
"HUN","GPB_S13_POGDP_PT","A","2001","-0.0251475259888587","0"
"HUN","GPB_S13_POGDP_PT","A","2002","-5.23060023867949","0"
"HUN","GPB_S13_POGDP_PT","A","2003","-3.51204809220551","0"
"HUN","GPB_S13_POGDP_PT","A","2004","-2.6649655326901","0"
"HUN","GPB_S13_POGDP_PT","A","2005","-4.04223665959919","0"
"HUN","GPB_S13_POGDP_PT","A","2006","-5.66798738045212","0"
"HUN","GPB_S13_POGDP_PT","A","2007","-1.35197245204459","0"
"HUN","GPB_S13_POGDP_PT","A","2008","-0.184036471086805","0"
"HUN","GPB_S13_POGDP_PT","A","2009","-0.793496278251169","0"
"HUN","GPB_S13_POGDP_PT","A","2010","-0.686181773581708","0"
"HUN","GPB_S13_POGDP_PT","A","2011","-1.49273469750477","0"
"HUN","GPB_S13_POGDP_PT","A","2012","1.86515930320598","0"
"HUN","GPB_S13_POGDP_PT","A","2013","1.65571236973749","0"
"HUN","GPB_S13_POGDP_PT","A","2014","0.966438094564284","0"
"HUN","GPB_S13_POGDP_PT","A","2015","1.314063506958","0"
"HUN","GPB_S13_POGDP_PT","A","2016","1.19637264678019","0"
"HUN","GPB_S13_POGDP_PT","A","2017","0.120645418361555","0"
"HUN","GPB_S13_POGDP_PT","A","2018","0.212436621182577","0"
"HUN","GPB_S13_POGDP_PT","A","2019","0.129879481690601","0"
"HUN","GPB_S13_POGDP_PT","A","2020","-5.31789756572755","0"
"HUN","GPB_S13_POGDP_PT","A","2021","-5.03217798498126","0"
"HUN","GPB_S13_POGDP_PT","A","2022","-3.90402873976108","0"
"HUN","GPB_S13_POGDP_PT","A","2023","-3.15420254366901","0"
"HUN","GPB_S13_POGDP_PT","A","2024","-0.767348327298793","0"
"HUN","GPB_S13_POGDP_PT","A","2025","-1.16541548224201","0"
"HUN","GPB_S13_POGDP_PT","A","2026","-0.830938887600278","0"
"HUN","GPB_S13_POGDP_PT","A","2027","-1.03421912428718","0"
"HUN","GPB_S13_POGDP_PT","A","2028","-0.634827825071927","0"
"HUN","GPB_S13_POGDP_PT","A","2029","-0.22732595108985","0"
"HUN","GPB_S13_POGDP_PT","A","2030","0.238660563972859","0"
"KWT","GPB_S13_POGDP_PT","A","1993","-2.46828524358067","0"
"KWT","GPB_S13_POGDP_PT","A","1994","2.57082278338791","0"
"KWT","GPB_S13_POGDP_PT","A","1995","12.663312170039","0"
"KWT","GPB_S13_POGDP_PT","A","1996","25.1514440684556","0"
"KWT","GPB_S13_POGDP_PT","A","1997","30.3167925135726","0"
"KWT","GPB_S13_POGDP_PT","A","1998","20.31182885254","0"
"KWT","GPB_S13_POGDP_PT","A","1999","28.8374099152651","0"
"KWT","GPB_S13_POGDP_PT","A","2000","53.1007651743072","0"
"KWT","GPB_S13_POGDP_PT","A","2001","45.8579000814156","0"
"KWT","GPB_S13_POGDP_PT","A","2002","31.6783249281015","0"
"KWT","GPB_S13_POGDP_PT","A","2003","27.7230684288084","0"
"KWT","GPB_S13_POGDP_PT","A","2004","30.5271551947568","0"
"KWT","GPB_S13_POGDP_PT","A","2005","36.2436632228779","0"
"KWT","GPB_S13_POGDP_PT","A","2006","24.2653737126522","0"
"KWT","GPB_S13_POGDP_PT","A","2007","32.430057089188","0"
"KWT","GPB_S13_POGDP_PT","A","2008","15.9972211249173","0"
"KWT","GPB_S13_POGDP_PT","A","2009","22.9914524162028","0"
"KWT","GPB_S13_POGDP_PT","A","2010","22.7742542798929","0"
"KWT","GPB_S13_POGDP_PT","A","2011","30.3966966433866","0"
"KWT","GPB_S13_POGDP_PT","A","2012","31.6887750912315","0"
"KWT","GPB_S13_POGDP_PT","A","2013","29.7046560879045","0"
"KWT","GPB_S13_POGDP_PT","A","2014","16.2422635465053","0"
"KWT","GPB_S13_POGDP_PT","A","2015","-3.91114748442982","0"
"KWT","GPB_S13_POGDP_PT","A","2016","-9.16488980375616","0"
"KWT","GPB_S13_POGDP_PT","A","2017","-5.36826223484459","0"
"KWT","GPB_S13_POGDP_PT","A","2018","-1.2074037682939","0"
"KWT","GPB_S13_POGDP_PT","A","2019","-6.21440421273171","0"
"KWT","GPB_S13_POGDP_PT","A","2020","-24.7329088449618","0"
"KWT","GPB_S13_POGDP_PT","A","2021","-8.89964047328538","0"
"KWT","GPB_S13_POGDP_PT","A","2022","11.5093257644913","0"
"KWT","GPB_S13_POGDP_PT","A","2023","5.15864484628215","0"
"KWT","GPB_S13_POGDP_PT","A","2024","-1.13510297604553","0"
"KWT","GPB_S13_POGDP_PT","A","2025","-3.91546144300833","0"
"KWT","GPB_S13_POGDP_PT","A","2026","-4.53441030526527","0"
"KWT","GPB_S13_POGDP_PT","A","2027","-4.98717506659504","0"
"KWT","GPB_S13_POGDP_PT","A","2028","-5.58124689589075","0"
"KWT","GPB_S13_POGDP_PT","A","2029","-6.18877803332552","0"
"KWT","GPB_S13_POGDP_PT","A","2030","-6.63927414486027","0"
"KOR","GPB_S13_POGDP_PT","A","1996","2.68547629194727","0"
"KOR","GPB_S13_POGDP_PT","A","1997","2.71774230957249","0"
"KOR","GPB_S13_POGDP_PT","A","1998","1.70110342035705","0"
"KOR","GPB_S13_POGDP_PT","A","1999","2.10508322631716","0"
"KOR","GPB_S13_POGDP_PT","A","2000","2.52982289148104","0"
"KOR","GPB_S13_POGDP_PT","A","2001","1.43269046656233","0"
"KOR","GPB_S13_POGDP_PT","A","2002","2.03692457220348","0"
"KOR","GPB_S13_POGDP_PT","A","2003","0.488585555803604","0"
"KOR","GPB_S13_POGDP_PT","A","2004","-0.656343141631331","0"
"KOR","GPB_S13_POGDP_PT","A","2005","0.449930690616881","0"
"KOR","GPB_S13_POGDP_PT","A","2006","0.56894036244175","0"
"KOR","GPB_S13_POGDP_PT","A","2007","1.75788126884407","0"
"KOR","GPB_S13_POGDP_PT","A","2008","1.13501393090401","0"
"KOR","GPB_S13_POGDP_PT","A","2009","-0.427434377981645","0"
"KOR","GPB_S13_POGDP_PT","A","2010","0.896972815888418","0"
"KOR","GPB_S13_POGDP_PT","A","2011","1.02292299946768","0"
"KOR","GPB_S13_POGDP_PT","A","2012","1.19708978841332","0"
"KOR","GPB_S13_POGDP_PT","A","2013","0.366239764634902","0"
"KOR","GPB_S13_POGDP_PT","A","2014","0.163461177549099","0"
"KOR","GPB_S13_POGDP_PT","A","2015","0.181294260773012","0"
"KOR","GPB_S13_POGDP_PT","A","2016","1.29028836015153","0"
"KOR","GPB_S13_POGDP_PT","A","2017","1.74969445418328","0"
"KOR","GPB_S13_POGDP_PT","A","2018","2.03172804217821","0"
"KOR","GPB_S13_POGDP_PT","A","2019","-0.135731745031631","0"
"KOR","GPB_S13_POGDP_PT","A","2020","-2.5576191913935","0"
"KOR","GPB_S13_POGDP_PT","A","2021","-0.398914958532713","0"
"KOR","GPB_S13_POGDP_PT","A","2022","-1.72924794818439","0"
"KOR","GPB_S13_POGDP_PT","A","2023","-0.74222774232578","0"
"KOR","GPB_S13_POGDP_PT","A","2024","-0.702250547617955","0"
"KOR","GPB_S13_POGDP_PT","A","2025","-1.57410179075714","0"
"KOR","GPB_S13_POGDP_PT","A","2026","-1.3285845316568","0"
"KOR","GPB_S13_POGDP_PT","A","2027","-1.35243106413806","0"
"KOR","GPB_S13_POGDP_PT","A","2028","-1.21876337148443","0"
"KOR","GPB_S13_POGDP_PT","A","2029","-1.01307717056118","0"
"KOR","GPB_S13_POGDP_PT","A","2030","-0.838203001727263","0"
"IRN","GPB_S13_POGDP_PT","A","2002","-2.64358283701669","0"
"IRN","GPB_S13_POGDP_PT","A","2003","-2.54808386287257","0"
"IRN","GPB_S13_POGDP_PT","A","2004","-2.30884329071856","0"
"IRN","GPB_S13_POGDP_PT","A","2005","-2.26713144561289","0"
"IRN","GPB_S13_POGDP_PT","A","2006","-4.75154910544613","0"
"IRN","GPB_S13_POGDP_PT","A","2007","-2.21145240406974","0"
"IRN","GPB_S13_POGDP_PT","A","2008","-4.22108751612251","0"
"IRN","GPB_S13_POGDP_PT","A","2009","-3.18565871589567","0"
"IRN","GPB_S13_POGDP_PT","A","2010","-0.767974644204821","0"
"IRN","GPB_S13_POGDP_PT","A","2011","-0.581107691144079","0"
"IRN","GPB_S13_POGDP_PT","A","2012","-0.432244751957067","0"
"IRN","GPB_S13_POGDP_PT","A","2013","-0.652233097527237","0"
"IRN","GPB_S13_POGDP_PT","A","2014","-0.836718294637327","0"
"IRN","GPB_S13_POGDP_PT","A","2015","-1.21481169342972","0"
"IRN","GPB_S13_POGDP_PT","A","2016","-1.29430166644058","0"
"IRN","GPB_S13_POGDP_PT","A","2017","-0.913687241090839","0"
"IRN","GPB_S13_POGDP_PT","A","2018","-0.709630444171205","0"
"IRN","GPB_S13_POGDP_PT","A","2019","-3.30615478853592","0"
"IRN","GPB_S13_POGDP_PT","A","2020","-3.93693009160021","0"
"IRN","GPB_S13_POGDP_PT","A","2021","-2.03458376833181","0"
"IRN","GPB_S13_POGDP_PT","A","2022","-1.85359919640423","0"
"IRN","GPB_S13_POGDP_PT","A","2023","-1.59345830764127","0"
"IRN","GPB_S13_POGDP_PT","A","2024","-2.1259383019167","0"
"IRN","GPB_S13_POGDP_PT","A","2025","-2.14451004936604","0"
"IRN","GPB_S13_POGDP_PT","A","2026","-2.10609365649412","0"
"IRN","GPB_S13_POGDP_PT","A","2027","-1.9159992192412","0"
"IRN","GPB_S13_POGDP_PT","A","2028","-1.83331571152612","0"
"IRN","GPB_S13_POGDP_PT","A","2029","-1.72257027729124","0"
"IRN","GPB_S13_POGDP_PT","A","2030","-1.62380018240493","0"
"IRL","GPB_S13_POGDP_PT","A","1991","5.09745502546292","0"
"IRL","GPB_S13_POGDP_PT","A","1992","4.52929387507472","0"
"IRL","GPB_S13_POGDP_PT","A","1993","4.09203551704697","0"
"IRL","GPB_S13_POGDP_PT","A","1994","4.34033857084082","0"
"IRL","GPB_S13_POGDP_PT","A","1995","2.6694468633753","0"
"IRL","GPB_S13_POGDP_PT","A","1996","3.7953243025076","0"
"IRL","GPB_S13_POGDP_PT","A","1997","4.73789625360231","0"
"IRL","GPB_S13_POGDP_PT","A","1998","5.11084034762716","0"
"IRL","GPB_S13_POGDP_PT","A","1999","5.6286708840297","0"
"IRL","GPB_S13_POGDP_PT","A","2000","6.46392493732488","0"
"IRL","GPB_S13_POGDP_PT","A","2001","2.03179647634103","0"
"IRL","GPB_S13_POGDP_PT","A","2002","0.60655303754467","0"
"IRL","GPB_S13_POGDP_PT","A","2003","1.43779580565611","0"
"IRL","GPB_S13_POGDP_PT","A","2004","2.26022181122367","0"
"IRL","GPB_S13_POGDP_PT","A","2005","2.42898077578007","0"
"IRL","GPB_S13_POGDP_PT","A","2006","3.51294641891453","0"
"IRL","GPB_S13_POGDP_PT","A","2007","0.888973461206678","0"
"IRL","GPB_S13_POGDP_PT","A","2008","-6.33549227639455","0"
"IRL","GPB_S13_POGDP_PT","A","2009","-12.4302147239264","0"
"IRL","GPB_S13_POGDP_PT","A","2010","-29.9516307434755","0"
"IRL","GPB_S13_POGDP_PT","A","2011","-11.0440674441576","0"
"IRL","GPB_S13_POGDP_PT","A","2012","-5.19476622391322","0"
"IRL","GPB_S13_POGDP_PT","A","2013","-2.80101033847432","0"
"IRL","GPB_S13_POGDP_PT","A","2014","-0.2558887310252","0"
"IRL","GPB_S13_POGDP_PT","A","2015","0.324257025752523","0"
"IRL","GPB_S13_POGDP_PT","A","2016","1.42001862771035","0"
"IRL","GPB_S13_POGDP_PT","A","2017","1.57225504757334","0"
"IRL","GPB_S13_POGDP_PT","A","2018","1.62363935835004","0"
"IRL","GPB_S13_POGDP_PT","A","2019","1.64474697046339","0"
"IRL","GPB_S13_POGDP_PT","A","2020","-3.87702762176209","0"
"IRL","GPB_S13_POGDP_PT","A","2021","-0.640145391296592","0"
"IRL","GPB_S13_POGDP_PT","A","2022","2.26421978883004","0"
"IRL","GPB_S13_POGDP_PT","A","2023","1.96282271420104","0"
"IRL","GPB_S13_POGDP_PT","A","2024","4.4566750889313","0"
"IRL","GPB_S13_POGDP_PT","A","2025","1.39241823284036","0"
"IRL","GPB_S13_POGDP_PT","A","2026","1.16443947255591","0"
"IRL","GPB_S13_POGDP_PT","A","2027","1.1052993602196","0"
"IRL","GPB_S13_POGDP_PT","A","2028","1.27574173496156","0"
"IRL","GPB_S13_POGDP_PT","A","2029","1.39660426368711","0"
"IRL","GPB_S13_POGDP_PT","A","2030","1.31536846298947","0"
"JPN","GPB_S13_POGDP_PT","A","1991","2.69501288920977","0"
"JPN","GPB_S13_POGDP_PT","A","1992","1.6729368160547","0"
"JPN","GPB_S13_POGDP_PT","A","1993","-1.2455356594221","0"
"JPN","GPB_S13_POGDP_PT","A","1994","-2.66570134202047","0"
"JPN","GPB_S13_POGDP_PT","A","1995","-3.12547448916209","0"
"JPN","GPB_S13_POGDP_PT","A","1996","-3.67137698343049","0"
"JPN","GPB_S13_POGDP_PT","A","1997","-2.33117644472319","0"
"JPN","GPB_S13_POGDP_PT","A","1998","-8.73236291545868","0"
"JPN","GPB_S13_POGDP_PT","A","1999","-5.41969917240123","0"
"JPN","GPB_S13_POGDP_PT","A","2000","-5.95280918938444","0"
"JPN","GPB_S13_POGDP_PT","A","2001","-4.90108320469388","0"
"JPN","GPB_S13_POGDP_PT","A","2002","-6.03626038578878","0"
"JPN","GPB_S13_POGDP_PT","A","2003","-6.18124708594235","0"
"JPN","GPB_S13_POGDP_PT","A","2004","-4.21374425317373","0"
"JPN","GPB_S13_POGDP_PT","A","2005","-3.60967828923697","0"
"JPN","GPB_S13_POGDP_PT","A","2006","-2.39054790419945","0"
"JPN","GPB_S13_POGDP_PT","A","2007","-2.19338056529639","0"
"JPN","GPB_S13_POGDP_PT","A","2008","-3.26398695928452","0"
"JPN","GPB_S13_POGDP_PT","A","2009","-8.67903965422768","0"
"JPN","GPB_S13_POGDP_PT","A","2010","-7.99969378708233","0"
"JPN","GPB_S13_POGDP_PT","A","2011","-7.78387332168725","0"
"JPN","GPB_S13_POGDP_PT","A","2012","-6.97326098067714","0"
"JPN","GPB_S13_POGDP_PT","A","2013","-6.47962671952815","0"
"JPN","GPB_S13_POGDP_PT","A","2014","-4.50643789232728","0"
"JPN","GPB_S13_POGDP_PT","A","2015","-2.63145862591175","0"
"JPN","GPB_S13_POGDP_PT","A","2016","-2.5315753449067","0"
"JPN","GPB_S13_POGDP_PT","A","2017","-2.16369267709688","0"
"JPN","GPB_S13_POGDP_PT","A","2018","-1.6780802906634","0"
"JPN","GPB_S13_POGDP_PT","A","2019","-2.36408716875759","0"
"JPN","GPB_S13_POGDP_PT","A","2020","-8.43517631277239","0"
"JPN","GPB_S13_POGDP_PT","A","2021","-5.54222688228561","0"
"JPN","GPB_S13_POGDP_PT","A","2022","-3.80980389466362","0"
"JPN","GPB_S13_POGDP_PT","A","2023","-2.04757437237786","0"
"JPN","GPB_S13_POGDP_PT","A","2024","-1.14569424844936","0"
"JPN","GPB_S13_POGDP_PT","A","2025","-0.860959280095607","0"
"JPN","GPB_S13_POGDP_PT","A","2026","-1.40432999072851","0"
"JPN","GPB_S13_POGDP_PT","A","2027","-1.54982447873304","0"
"JPN","GPB_S13_POGDP_PT","A","2028","-1.7460436579465","0"
"JPN","GPB_S13_POGDP_PT","A","2029","-2.05834726198183","0"
"JPN","GPB_S13_POGDP_PT","A","2030","-2.48116094932541","0"
"KEN","GPB_S13_POGDP_PT","A","1991","-3.07152254903597","0"
"KEN","GPB_S13_POGDP_PT","A","1992","-3.17755337653358","0"
"KEN","GPB_S13_POGDP_PT","A","1993","-1.90480983361996","0"
"KEN","GPB_S13_POGDP_PT","A","1994","1.43752764229774","0"
"KEN","GPB_S13_POGDP_PT","A","1995","3.49478556073351","0"
"KEN","GPB_S13_POGDP_PT","A","1996","2.46078290707735","0"
"KEN","GPB_S13_POGDP_PT","A","1997","1.51515748108284","0"
"KEN","GPB_S13_POGDP_PT","A","1998","1.93355136523144","0"
"KEN","GPB_S13_POGDP_PT","A","1999","2.83976876988094","0"
"KEN","GPB_S13_POGDP_PT","A","2000","2.45886101022608","0"
"KEN","GPB_S13_POGDP_PT","A","2001","1.45255712824589","0"
"KEN","GPB_S13_POGDP_PT","A","2002","0.854138897604519","0"
"KEN","GPB_S13_POGDP_PT","A","2003","1.15482967368569","0"
"KEN","GPB_S13_POGDP_PT","A","2004","1.98444616701051","0"
"KEN","GPB_S13_POGDP_PT","A","2005","1.46658764590224","0"
"KEN","GPB_S13_POGDP_PT","A","2006","1.31669734426763","0"
"KEN","GPB_S13_POGDP_PT","A","2007","0.678560419746359","0"
"KEN","GPB_S13_POGDP_PT","A","2008","-0.369307847627735","0"
"KEN","GPB_S13_POGDP_PT","A","2009","-1.5741333982592","0"
"KEN","GPB_S13_POGDP_PT","A","2010","-1.98413957232296","0"
"KEN","GPB_S13_POGDP_PT","A","2011","-1.93063607164151","0"
"KEN","GPB_S13_POGDP_PT","A","2012","-3.52918570585597","0"
"KEN","GPB_S13_POGDP_PT","A","2013","-3.22637556615347","0"
"KEN","GPB_S13_POGDP_PT","A","2014","-3.42562652628619","0"
"KEN","GPB_S13_POGDP_PT","A","2015","-4.2152294656745","0"
"KEN","GPB_S13_POGDP_PT","A","2016","-4.66119010480098","0"
"KEN","GPB_S13_POGDP_PT","A","2017","-4.19947518289468","0"
"KEN","GPB_S13_POGDP_PT","A","2018","-3.46179280749839","0"
"KEN","GPB_S13_POGDP_PT","A","2019","-3.80048750097874","0"
"KEN","GPB_S13_POGDP_PT","A","2020","-4.20824792052234","0"
"KEN","GPB_S13_POGDP_PT","A","2021","-3.10545666749426","0"
"KEN","GPB_S13_POGDP_PT","A","2022","-1.68301813857268","0"
"KEN","GPB_S13_POGDP_PT","A","2023","-0.927735573666057","0"
"KEN","GPB_S13_POGDP_PT","A","2024","-0.520196266383707","0"
"KEN","GPB_S13_POGDP_PT","A","2025","-0.518268241644101","0"
"KEN","GPB_S13_POGDP_PT","A","2026","-0.129338472242578","0"
"KEN","GPB_S13_POGDP_PT","A","2027","0.349047907735022","0"
"KEN","GPB_S13_POGDP_PT","A","2028","0.453531069471524","0"
"KEN","GPB_S13_POGDP_PT","A","2029","0.476619055874655","0"
"KEN","GPB_S13_POGDP_PT","A","2030","0.484700706901544","0"
"ISR","GPB_S13_POGDP_PT","A","2001","0.54761341427947","0"
"ISR","GPB_S13_POGDP_PT","A","2002","-0.768253264988998","0"
"ISR","GPB_S13_POGDP_PT","A","2003","-1.04087877186391","0"
"ISR","GPB_S13_POGDP_PT","A","2004","1.18957781893039","0"
"ISR","GPB_S13_POGDP_PT","A","2005","1.99257673985424","0"
"ISR","GPB_S13_POGDP_PT","A","2006","3.14096399282253","0"
"ISR","GPB_S13_POGDP_PT","A","2007","3.6138604046694","0"
"ISR","GPB_S13_POGDP_PT","A","2008","1.15004907866491","0"
"ISR","GPB_S13_POGDP_PT","A","2009","-2.17506355629532","0"
"ISR","GPB_S13_POGDP_PT","A","2010","-0.258223266940724","0"
"ISR","GPB_S13_POGDP_PT","A","2011","0.0178741631340229","0"
"ISR","GPB_S13_POGDP_PT","A","2012","-1.42133293695905","0"
"ISR","GPB_S13_POGDP_PT","A","2013","-1.06882604587876","0"
"ISR","GPB_S13_POGDP_PT","A","2014","-0.229031589491304","0"
"ISR","GPB_S13_POGDP_PT","A","2015","0.531215135571941","0"
"ISR","GPB_S13_POGDP_PT","A","2016","0.072405410893133","0"
"ISR","GPB_S13_POGDP_PT","A","2017","0.795063660485289","0"
"ISR","GPB_S13_POGDP_PT","A","2018","-1.38310405932835","0"
"ISR","GPB_S13_POGDP_PT","A","2019","-1.91859337087474","0"
"ISR","GPB_S13_POGDP_PT","A","2020","-8.89392521423623","0"
"ISR","GPB_S13_POGDP_PT","A","2021","-0.756391318934008","0"
"ISR","GPB_S13_POGDP_PT","A","2022","3.55861015738822","0"
"ISR","GPB_S13_POGDP_PT","A","2023","-2.40534978791054","0"
"ISR","GPB_S13_POGDP_PT","A","2024","-5.08737709254631","0"
"ISR","GPB_S13_POGDP_PT","A","2025","-3.43613744915087","0"
"ISR","GPB_S13_POGDP_PT","A","2026","-2.59049091601835","0"
"ISR","GPB_S13_POGDP_PT","A","2027","-0.948239886165127","0"
"ISR","GPB_S13_POGDP_PT","A","2028","-1.28403994100473","0"
"ISR","GPB_S13_POGDP_PT","A","2029","-1.27345812588717","0"
"ISR","GPB_S13_POGDP_PT","A","2030","-1.52536502255393","0"
"LAO","GPB_S13_POGDP_PT","A","2001","-3.40012819057212","0"
"LAO","GPB_S13_POGDP_PT","A","2002","-2.45690330136985","0"
"LAO","GPB_S13_POGDP_PT","A","2003","-3.4187893528382","0"
"LAO","GPB_S13_POGDP_PT","A","2004","-1.0913335725161","0"
"LAO","GPB_S13_POGDP_PT","A","2005","-1.73534904934185","0"
"LAO","GPB_S13_POGDP_PT","A","2006","-0.931390032023507","0"
"LAO","GPB_S13_POGDP_PT","A","2007","-0.614912648988328","0"
"LAO","GPB_S13_POGDP_PT","A","2008","-1.41197299579645","0"
"LAO","GPB_S13_POGDP_PT","A","2009","-2.71559905786078","0"
"LAO","GPB_S13_POGDP_PT","A","2010","-1.0212198161845","0"
"LAO","GPB_S13_POGDP_PT","A","2011","-0.89179516760181","0"
"LAO","GPB_S13_POGDP_PT","A","2012","-1.66215283820166","0"
"LAO","GPB_S13_POGDP_PT","A","2013","-3.15427009451849","0"
"LAO","GPB_S13_POGDP_PT","A","2014","-2.41378424357473","0"
"LAO","GPB_S13_POGDP_PT","A","2015","-4.80552411996312","0"
"LAO","GPB_S13_POGDP_PT","A","2016","-4.16438835430916","0"
"LAO","GPB_S13_POGDP_PT","A","2017","-4.7468169669245","0"
"LAO","GPB_S13_POGDP_PT","A","2018","-3.33933317183728","0"
"LAO","GPB_S13_POGDP_PT","A","2019","-1.87442133913092","0"
"LAO","GPB_S13_POGDP_PT","A","2020","-4.05027048596993","0"
"LAO","GPB_S13_POGDP_PT","A","2021","0.274631592647899","0"
"LAO","GPB_S13_POGDP_PT","A","2022","1.54146217913091","0"
"LAO","GPB_S13_POGDP_PT","A","2023","0.745477939274362","0"
"LAO","GPB_S13_POGDP_PT","A","2024","5.9479953125755","0"
"LAO","GPB_S13_POGDP_PT","A","2025","4.0454780523715","0"
"LAO","GPB_S13_POGDP_PT","A","2026","4.04031922698272","0"
"LAO","GPB_S13_POGDP_PT","A","2027","3.75161162881639","0"
"LAO","GPB_S13_POGDP_PT","A","2028","3.53171270243798","0"
"LAO","GPB_S13_POGDP_PT","A","2029","3.33668637551088","0"
"LAO","GPB_S13_POGDP_PT","A","2030","3.1416974738875","0"
"NZL","GPB_S13_POGDP_PT","A","1991","1.36163687303266","0"
"NZL","GPB_S13_POGDP_PT","A","1992","1.59349951759395","0"
"NZL","GPB_S13_POGDP_PT","A","1993","5.81465477220431","0"
"NZL","GPB_S13_POGDP_PT","A","1994","8.6366854992952","0"
"NZL","GPB_S13_POGDP_PT","A","1995","9.87270217810148","0"
"NZL","GPB_S13_POGDP_PT","A","1996","7.86717466047267","0"
"NZL","GPB_S13_POGDP_PT","A","1997","5.67559792079996","0"
"NZL","GPB_S13_POGDP_PT","A","1998","3.46836301104625","0"
"NZL","GPB_S13_POGDP_PT","A","1999","2.33860558062569","0"
"NZL","GPB_S13_POGDP_PT","A","2000","3.39057818925062","0"
"NZL","GPB_S13_POGDP_PT","A","2001","3.65076544998806","0"
