reporterISO,period,cmdCode,primaryValue,reporterDesc,cmdDesc
AFG,2011,2709,316229.0,Afghanistan,Petroleum oils and oils obtained from bituminous minerals; crude
NPL,2011,2709,4906.0,Nepal,Petroleum oils and oils obtained from bituminous minerals; crude
NPL,2012,2709,4.0,Nepal,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2007,2709,2191734449.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2008,2709,3329837910.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2009,2709,1867815858.0,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2010,2709,2911863315.608,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2011,2709,4337207244.117,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
NZL,2012,2709,4608737575.883,New Zealand,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2007,2709,1485948.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2008,2709,1434581.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2009,2709,1939156.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2010,2709,307954.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2011,2709,288620.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
OMN,2012,2709,3831136.0,Oman,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2007,2709,3664373225.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2008,2709,5891670951.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2009,2709,3132918883.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2010,2709,3516277463.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2011,2709,5199413377.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PAK,2012,2709,5270312419.0,Pakistan,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2007,2709,2752858823.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2008,2709,3376819520.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2009,2709,2210022502.0,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2010,2709,2689561504.27,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2011,2709,3664943458.22,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PER,2012,2709,3675693478.75,Peru,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2007,2709,5831983470.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2008,2709,7683599844.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2009,2709,3354606765.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2010,2709,5541204760.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2011,2709,7874159855.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PHL,2012,2709,7618780092.0,Philippines,Petroleum oils and oils obtained from bituminous minerals; crude
PLW,2007,2709,6830.0,Palau,Petroleum oils and oils obtained from bituminous minerals; crude
PLW,2008,2709,956.0,Palau,Petroleum oils and oils obtained from bituminous minerals; crude
PLW,2009,2709,29044.0,Palau,Petroleum oils and oils obtained from bituminous minerals; crude
PLW,2010,2709,385.0,Palau,Petroleum oils and oils obtained from bituminous minerals; crude
PLW,2011,2709,44925.0,Palau,Petroleum oils and oils obtained from bituminous minerals; crude
PLW,2012,2709,30902.0,Palau,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2011,2709,65660492.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
PNG,2012,2709,845960240.0,Papua New Guinea,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2007,2709,10046167526.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2008,2709,14852873848.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2009,2709,8434937794.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2010,2709,12274040281.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2011,2709,17986017552.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
POL,2012,2709,19620071803.0,Poland,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2007,2709,6462747373.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2008,2709,8877422672.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2009,2709,4733235918.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2010,2709,6649521200.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2011,2709,8448644069.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRT,2012,2709,9555226184.0,Portugal,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2007,2709,274.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2009,2709,4978.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2010,2709,22349.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2011,2709,22264.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PRY,2012,2709,42394.0,Paraguay,Petroleum oils and oils obtained from bituminous minerals; crude
PSE,2007,2709,1255.257,State of Palestine,Petroleum oils and oils obtained from bituminous minerals; crude
PSE,2010,2709,50.382,State of Palestine,Petroleum oils and oils obtained from bituminous minerals; crude
PSE,2011,2709,340.0,State of Palestine,Petroleum oils and oils obtained from bituminous minerals; crude
PSE,2012,2709,11.0,State of Palestine,Petroleum oils and oils obtained from bituminous minerals; crude
PYF,2007,2709,747.0,French Polynesia,Petroleum oils and oils obtained from bituminous minerals; crude
PYF,2008,2709,575.0,French Polynesia,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2007,2709,4437461564.12,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2008,2709,5953670483.97,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2009,2709,3108960935.51,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2010,2709,3360786831.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2011,2709,4418943079.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
ROU,2012,2709,4167593914.0,Romania,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2007,2709,654671045.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2008,2709,876682954.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2009,2709,347261231.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2011,2709,740.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RUS,2012,2709,173121829.0,Russian Federation,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2007,2709,3485.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2008,2709,867.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2009,2709,246.0,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2010,2709,41.178,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2011,2709,2851.968,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
RWA,2012,2709,7173.447,Rwanda,Petroleum oils and oils obtained from bituminous minerals; crude
S19,2007,2709,24541911630.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2008,2709,32987704708.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2009,2709,19687625450.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2010,2709,25717782022.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2011,2709,30333750655.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
S19,2012,2709,35643990100.0,"Other Asia, nes",Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2007,2709,5031495.268,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2008,2709,3687772.943,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2009,2709,45754.536,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2010,2709,27488215.0,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2011,2709,29888963.0,Sudan (...2011),Petroleum oils and oils obtained from bituminous minerals; crude
SDN,2012,2709,2603051.0,Sudan,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2007,2709,403661760.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2008,2709,768611506.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2009,2709,391811508.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2010,2709,450712428.151,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2011,2709,539288120.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SEN,2012,2709,753033184.0,Senegal,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2007,2709,22482353897.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2008,2709,36364651420.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2009,2709,20099391840.0,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2010,2709,24036432368.557,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2011,2709,33571708699.728,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SGP,2012,2709,39879314503.69,Singapore,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2007,2709,1416.0,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2010,2709,1014.0,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2011,2709,161.861,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLB,2012,2709,9870.534,Solomon Isds,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2007,2709,475857144.84,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2008,2709,572858563.65,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2009,2709,367656107.32,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2010,2709,473339395.38,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2011,2709,565735778.9,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SLV,2012,2709,409452342.87,El Salvador,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2007,2709,1317382266.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2008,2709,1914976364.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2009,2709,1001333389.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2010,2709,1088218829.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2011,2709,1193033817.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SRB,2012,2709,900507257.0,Serbia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2007,2709,3012188613.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2008,2709,4024787117.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2009,2709,2397770047.0,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2010,2709,3070619314.838,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2011,2709,4747121415.278,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVK,2012,2709,4279465404.951,Slovakia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2007,2709,62137.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2008,2709,32031.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SVN,2011,2709,1122.0,Slovenia,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2007,2709,9114548340.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2008,2709,13310840556.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2009,2709,7324163433.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2010,2709,10474949468.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2011,2709,14505828107.0,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWE,2012,2709,17027038357.279,Sweden,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2007,2709,438713.0,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2008,2709,249675.939,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2009,2709,482397.945,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2010,2709,999462.955,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2011,2709,893756.679,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SWZ,2012,2709,559928.965,Eswatini,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2007,2709,609.306,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2009,2709,3110.079,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2010,2709,904.478,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2011,2709,314.896,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYC,2012,2709,8470.377,Seychelles,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2007,2709,195679100.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
SYR,2009,2709,10984.0,Syria,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2007,2709,58114.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2008,2709,63041.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2009,2709,15203.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2011,2709,445092.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TCA,2012,2709,215216.0,Turks and Caicos Isds,Petroleum oils and oils obtained from bituminous minerals; crude
TGO,2008,2709,6703.44,Togo,Petroleum oils and oils obtained from bituminous minerals; crude
TGO,2009,2709,70507.47,Togo,Petroleum oils and oils obtained from bituminous minerals; crude
TGO,2012,2709,429483.958,Togo,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2007,2709,20134174841.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2008,2709,29928558807.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2009,2709,19008298247.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2010,2709,23893850808.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2011,2709,32897396785.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
THA,2012,2709,35843174091.0,Thailand,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2007,2709,1891.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2008,2709,438821.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2009,2709,573418.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2010,2709,109186.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2011,2709,98101.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TON,2012,2709,15629.0,Tonga,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2007,2709,2376016894.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2008,2709,3145574355.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2009,2709,2135614601.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2010,2709,2035680052.0,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2011,2709,3579708658.911,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TTO,2012,2709,4025090573.017,Trinidad and Tobago,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2007,2709,583254318.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2008,2709,935509536.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2009,2709,502478175.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2010,2709,162410698.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2011,2709,274006222.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TUN,2012,2709,859504988.0,Tunisia,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2007,2709,238015.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2008,2709,15162.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2009,2709,10556.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2010,2709,314851.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2011,2709,921547.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
TZA,2012,2709,70040.0,United Rep. of Tanzania,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2007,2709,6500.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2008,2709,2318.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2009,2709,76462.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2010,2709,10536.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2011,2709,56173.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UGA,2012,2709,497630.0,Uganda,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2007,2709,4553511190.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2008,2709,4513656370.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2009,2709,2989638650.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2010,2709,4171265170.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2011,2709,4272365660.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
UKR,2012,2709,1235941460.0,Ukraine,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2007,2709,708794861.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2008,2709,1638170184.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2009,2709,815668391.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2010,2709,1151204990.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2011,2709,948221619.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
URY,2012,2709,1685090536.0,Uruguay,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2007,2709,253048337483.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2008,2709,363391132122.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2009,2709,200586010101.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2010,2709,266611879073.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2011,2709,342801958373.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
USA,2012,2709,322024504395.0,USA,Petroleum oils and oils obtained from bituminous minerals; crude
VCT,2007,2709,345.0,Saint Vincent and the Grenadines,Petroleum oils and oils obtained from bituminous minerals; crude
VCT,2009,2709,23.0,Saint Vincent and the Grenadines,Petroleum oils and oils obtained from bituminous minerals; crude
VCT,2012,2709,162.0,Saint Vincent and the Grenadines,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2007,2709,21766.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2008,2709,1200.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2009,2709,3368.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2010,2709,28675.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2011,2709,3061.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VEN,2012,2709,307.0,Venezuela,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2009,2709,923644.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2010,2709,334783210.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2011,2709,566991455.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VNM,2012,2709,647524935.0,Viet Nam,Petroleum oils and oils obtained from bituminous minerals; crude
VUT,2007,2709,10566.0,Vanuatu,Petroleum oils and oils obtained from bituminous minerals; crude
VUT,2009,2709,2165.0,Vanuatu,Petroleum oils and oils obtained from bituminous minerals; crude
VUT,2010,2709,16053.0,Vanuatu,Petroleum oils and oils obtained from bituminous minerals; crude
VUT,2011,2709,13919.0,Vanuatu,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2007,2709,551.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2008,2709,15.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2009,2709,3151.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2011,2709,2086.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
WSM,2012,2709,2650.0,Samoa,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2007,2709,860375.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2008,2709,386250.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2009,2709,229470.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
YEM,2011,2709,176058.0,Yemen,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2007,2709,10917941061.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2008,2709,14957218522.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2009,2709,10294417989.0,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2010,2709,11178874947.898,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2011,2709,14098602736.575,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZAF,2012,2709,15786310483.972,South Africa,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2007,2709,226535246.0,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2008,2709,466518014.984,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2009,2709,428930030.875,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2010,2709,508372076.217,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2011,2709,373153940.128,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZMB,2012,2709,543373579.519,Zambia,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2007,2709,64179.72,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2008,2709,11406.49,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2009,2709,404895.73,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2010,2709,246125.96,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2011,2709,166359.89,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
ZWE,2012,2709,115297.34,Zimbabwe,Petroleum oils and oils obtained from bituminous minerals; crude
