original_index,product_id,label_extracted,color1_name,color1_weight,color2_name,color2_weight,color3_name,color3_weight
7076,106418211,none,tan,0.3425245098039216,gold,0.3382352941176471,khaki,0.1760110294117647
7077,113620388,none,lavender,0.3510134495169539,gold,0.2439856033339647,khaki,0.1640462208751657
7078,114466669,none,lavender,0.3992805755395683,silver,0.2131294964028777,tan,0.1632194244604316
7079,106827567,none,navy,0.5572591587516961,lavender,0.1397557666214382,navy,0.1176390773405698
7080,113991445,female,royal_blue,0.3096395301741595,lavender,0.2942486836776022,silver,0.1449979748886188
7081,112159147,none,tan,0.3800041919932928,lime,0.232446028086355,brown,0.1733389226577237
7082,102299672,female,lavender,0.3561815898080028,tan,0.2591064058855195,crimson,0.1722591064058855
7083,106852543,none,purple,0.3215859030837004,silver,0.2225234383824692,silver,0.198237885462555
7084,113252036,none,gold,0.2854264607118871,teal,0.2483769867920304,pink,0.1694649653010969
7085,108778412,none,crimson,0.2420127795527156,lavender,0.2100638977635782,brown,0.2092651757188498
7086,113483820,none,pink,0.4484950458029538,crimson,0.1925593568891381,coral,0.1463825014021312
7087,104825816,none,tan,0.3704791344667697,coral,0.2672333848531684,khaki,0.1760432766615146
7088,111073843,none,lavender,0.5357940365164849,sky_blue,0.1547353211611716,sky_blue,0.1505319847629055
7089,108573513,none,gray,0.3713159376759902,coral,0.293598648394969,silver,0.1922282710718978
7090,100703889,female,sky_blue,0.274035625811018,lavender,0.2594078093665212,teal,0.1985372183555503
7091,112337020,none,silver,0.2976697569531445,navy,0.2676021047356552,gray,0.2069656727637183
7092,100693385,none,red,0.4173619740813066,lavender,0.1769927214628084,teal,0.1652760518373868
7093,113265064,none,pink,0.3698979591836734,brown,0.2028061224489795,tan,0.2024872448979592
7094,108481045,none,white,0.7132784958871915,silver,0.0934195064629847,gray,0.0775558166862514
7095,110965647,none,navy,0.5667770419426048,lavender,0.1352097130242825,tan,0.118653421633554
7096,112970407,female,teal,0.4264083723001559,lavender,0.1946114451124471,gray,0.1569806279225117
7097,108532341,none,lavender,0.662639405204461,pink,0.124721189591078,pink,0.0942379182156133
7098,113574473,none,teal,0.2331473733147373,silver,0.2171083217108321,gray,0.205485820548582
7099,100685001,none,silver,0.501002004008016,teal,0.1705410821643286,gray,0.1442885771543086
7100,113702738,female,tan,0.2752750674693793,gray,0.2611583973427444,silver,0.2055221091965954
7101,108078969,none,orange,0.3623029772329247,brown,0.2670753064798599,gray,0.1943957968476357
7102,110807868,none,coral,0.2962517757622118,pink,0.2669653589771609,tan,0.1909080974756857
7103,111682358,none,lavender,0.647196261682243,silver,0.1892523364485981,sky_blue,0.0992990654205607
7104,107501294,none,crimson,0.2500607533414338,salmon,0.2447144592952612,brown,0.208505467800729
7105,110377482,male,teal,0.4696202531645569,navy,0.2185126582278481,lavender,0.140506329113924
7106,100764892,none,lavender,0.3478866697631212,crimson,0.2368787738039944,silver,0.2145843009753832
7107,114229604,none,lavender,0.3473513950667206,pink,0.2757784067933684,hot_pink,0.2236150424585523
7108,105180108,none,teal,0.3973768167316554,hot_pink,0.1822048918823112,crimson,0.1616448068060971
7109,112657091,none,crimson,0.2805055906660185,lavender,0.2391832766164316,tan,0.1947010209042294
7110,113911302,none,lavender,0.5384016606123508,lavender,0.2991696938245978,pink,0.0786196159833938
7111,110016329,female,navy,0.4194583751253761,royal_blue,0.1961885656970912,royal_blue,0.1803410230692076
7112,102312700,none,lavender,0.5685258964143426,silver,0.1274900398406374,navy,0.1266932270916334
7113,100668358,female,silver,0.3766019016122364,lavender,0.2066969822240595,crimson,0.1914014055394791
7114,113359950,none,royal_blue,0.3917251850446004,silver,0.1924463845131903,brown,0.1842854431580945
7115,113474296,none,silver,0.4859084880636605,pink,0.2544761273209549,hot_pink,0.1458885941644562
7116,113927486,none,lavender,0.4059989287627209,silver,0.2506695232994108,teal,0.1869309051955008
7117,100111701,none,lavender,0.2918165467625899,tan,0.2380845323741007,crimson,0.2306654676258993
7118,109289442,none,sky_blue,0.2746234067207416,sky_blue,0.2456546929316338,lavender,0.2392815758980301
7119,113775574,none,lavender,0.3293978748524203,lime,0.2424242424242424,tan,0.2001180637544274
7120,109266021,none,pink,0.3076923076923077,tan,0.1921597633136094,crimson,0.1905325443786982
7121,113310030,none,pink,0.2804532577903683,purple,0.2422096317280453,pink,0.2374881964117091
7122,112729066,none,salmon,0.3471757874362132,lavender,0.2577863804328699,crimson,0.2273447122998416
7123,113344715,none,tan,0.3795034816833182,lavender,0.2438692098092643,black,0.1541023312140478
7124,108762242,none,crimson,0.4116803278688524,silver,0.1920081967213114,gray,0.1725409836065573
7125,113335309,female,black,0.3897204179610279,brown,0.192459757130754,gray,0.1636543349336345
7126,110787001,none,lavender,0.4791804362194315,silver,0.1949768671513549,gray,0.1391275611368142
7127,113174648,none,lavender,0.3197571464710346,silver,0.2959777384265115,silver,0.2532253984315709
7128,113265275,none,tan,0.5077903682719547,silver,0.1720963172804532,brown,0.1331444759206798
7129,100130283,none,lavender,0.4602126879354602,silver,0.231023102310231,gray,0.151081774844151
7130,111925049,none,orange,0.3437362637362637,lavender,0.2213186813186813,khaki,0.1962637362637362
7131,113977512,none,crimson,0.3766233766233766,gold,0.2523191094619666,tan,0.1681175966890252
7132,111261465,none,sky_blue,0.3275862068965517,lavender,0.2743628185907046,gray,0.2448775612193903
7133,113913893,female,silver,0.386661293572436,gray,0.2053193632883336,silver,0.1998791053798106
7134,112171761,none,black,0.3944746376811594,tan,0.197463768115942,pink,0.1564764492753623
7135,100427685,none,coral,0.4911990060053841,navy,0.2077034582729343,brown,0.1285980534272106
7136,113892308,none,lavender,0.3691384950926936,sky_blue,0.2906215921483097,tan,0.1564885496183206
7137,113425241,none,tan,0.4009888438133874,pink,0.3240365111561866,lime,0.1407200811359026
7138,108631314,none,teal,0.5019985196150999,tan,0.1242042931162102,silver,0.1148778682457438
7139,110623866,female,tan,0.3770830261023448,gray,0.1917121368529715,sky_blue,0.1687066804306149
7140,113692470,none,lime,0.3153507756425098,gray,0.2983329474415374,silver,0.2076869645751331
7141,106797839,none,pink,0.2480054707089126,black,0.2236152268064736,tan,0.1932983815819466
7142,104373653,none,khaki,0.3350218094836077,lavender,0.3123680878007598,crimson,0.1625158294639088
7143,113990670,male,silver,0.3321842682544657,lavender,0.2627702914446881,purple,0.1593544343465998
7144,113593578,none,lavender,0.4520597885526795,silver,0.2081662413415967,gray,0.1502005103900838
7145,112570374,none,lavender,0.7820339897491233,pink,0.1427029943350418,salmon,0.0401942271378473
7146,113103516,none,lavender,0.2381805157593123,brown,0.2256446991404011,brown,0.2048710601719197
7147,110021195,none,royal_blue,0.2431118314424635,navy,0.233387358184765,sky_blue,0.2301458670988654
7148,100002373,none,dark_green,0.4599162910495815,royal_blue,0.2126529298132646,salmon,0.1311976819059884
7149,113913607,none,lavender,0.41421647819063,silver,0.2478190630048465,sky_blue,0.1473344103392568
7150,100871778,male,black,0.359173126614987,gray,0.2151162790697674,lavender,0.1285529715762274
7151,110425253,none,lavender,0.2603491271820449,silver,0.2576059850374065,navy,0.2301745635910224
7152,111375631,none,olive,0.406720741599073,pink,0.1980011587485515,tan,0.1832271147161066
7153,108221075,none,black,0.4852941176470588,black,0.2295008912655971,brown,0.1510695187165775
7154,112225651,none,royal_blue,0.3852118003025718,lavender,0.2556732223903177,sky_blue,0.1987518910741301
7155,100427651,none,orange,0.4590933718620191,brown,0.1679609897056167,pink,0.1383420624887123
7156,113261696,female,pink,0.3884224480777729,pink,0.2673442333186036,tan,0.2439239946973044
7157,112703616,none,crimson,0.5188770571151985,dark_red,0.1902226524685382,salmon,0.169893514036786
7158,111510281,none,lavender,0.5707236842105263,silver,0.2623355263157895,silver,0.076891447368421
7159,113025554,none,purple,0.4864612511671335,gray,0.1792717086834734,gold,0.1554621848739495
7160,113360070,none,gold,0.4249568717653824,purple,0.171362852213916,dark_red,0.1470193597853172
7161,114466474,none,lavender,0.3243801652892562,silver,0.253099173553719,gray,0.1394628099173553
7162,109679985,none,sky_blue,0.3140911782119597,lavender,0.2830076968620486,gray,0.1619301361752516
7163,109569524,none,olive,0.3584766584766585,dark_green,0.3147420147420147,gray,0.1307125307125307
7164,113689570,none,lavender,0.7503586800573888,silver,0.152080344332855,navy,0.0538020086083213
7165,113127201,none,silver,0.4460093896713615,olive,0.1959758551307847,crimson,0.1376257545271629
7166,113139480,none,lavender,0.4847922848664688,silver,0.228486646884273,sky_blue,0.1528189910979228
7167,111342038,none,royal_blue,0.4134282065316548,orange,0.2258711913884327,lavender,0.1596424010217113
7168,100685609,none,lime,0.2710001862544235,navy,0.2588936487241572,teal,0.2324455205811138
7169,113386755,none,coral,0.3436669619131975,lavender,0.245527015057573,tan,0.212223206377325
7170,100692809,none,lavender,0.4166999600479424,sky_blue,0.2624850179784259,gray,0.1162604874151018
7171,113386667,none,crimson,0.2792905768541741,lavender,0.2207094231458258,tan,0.200465782873522
7172,111253422,none,teal,0.4283762685402029,tan,0.2302888368462139,pink,0.1818891491022638
7173,112215233,none,silver,0.4582833133253301,silver,0.3538415366146458,silver,0.1296518607442977
7174,106234462,none,royal_blue,0.4057093425605536,khaki,0.3295847750865052,pink,0.0999134948096885
7175,107253593,male,navy,0.2969725343320848,teal,0.2548377028714107,orange,0.1846129837702871
7176,113606471,none,navy,0.4452933151432469,teal,0.2818553888130968,lavender,0.1020463847203274
7177,111726111,none,lavender,0.6948176583493282,orange,0.1308672134008026,khaki,0.0776478799511429
7178,112522268,none,lavender,0.776920496477692,silver,0.1140556860114055,cyan,0.0509896008050989
7179,100702886,none,crimson,0.3454776530396102,royal_blue,0.2353314975640754,lavender,0.198686718915484
7180,113303534,male,coral,0.2953138815207781,brown,0.2639257294429708,silver,0.1949602122015915
7181,106254818,none,silver,0.2602193419740777,lavender,0.2439348620804254,gray,0.2067131937520771
7182,106270092,none,royal_blue,0.3513248282630029,silver,0.18351324828263,crimson,0.1641315014720314
7183,110381772,male,black,0.5821917808219178,gray,0.1349155782096209,lime,0.0995539980885632
7184,112522760,none,lavender,0.4080531340805313,silver,0.2063096720630967,gray,0.1643835616438356
7185,113923194,none,silver,0.366451325462241,lavender,0.2548451770995767,silver,0.1748719091111606
7186,112697797,none,royal_blue,0.2372860177433462,navy,0.2074222166687492,lime,0.2062976383856054
7187,111859299,none,navy,0.3245167853509664,black,0.2695829094608342,lavender,0.17293997965412
7188,112699047,none,lavender,0.4266787112315567,navy,0.2425474254742547,navy,0.2183077386329419
7189,113951734,none,navy,0.35076393372068,lavender,0.3447385409941898,teal,0.1551538627071228
7190,109625522,none,pink,0.4434429126899964,tan,0.2099681866383881,lavender,0.2064333686815129
7191,112697691,none,royal_blue,0.2373939091362955,gold,0.2020718921617573,navy,0.1942086869695456
