Year,Country Code,Value,Variable
2009,GIN,2443.445,"Gross domestic product per capita, constant prices"
2010,GIN,2480.312,"Gross domestic product per capita, constant prices"
2011,GIN,2552.55,"Gross domestic product per capita, constant prices"
2012,GIN,2635.086,"Gross domestic product per capita, constant prices"
2013,GIN,2670.515,"Gross domestic product per capita, constant prices"
2014,GIN,2700.527,"Gross domestic product per capita, constant prices"
2015,GIN,2735.461,"Gross domestic product per capita, constant prices"
2016,GIN,2957.517,"Gross domestic product per capita, constant prices"
2017,GIN,3182.576,"Gross domestic product per capita, constant prices"
2018,GIN,3302.381,"Gross domestic product per capita, constant prices"
2019,GIN,3402.803,"Gross domestic product per capita, constant prices"
2020,GIN,3475.987,"Gross domestic product per capita, constant prices"
2021,GIN,3580.528,"Gross domestic product per capita, constant prices"
2022,GIN,3631.948,"Gross domestic product per capita, constant prices"
2023,GIN,3764.533,"Gross domestic product per capita, constant prices"
2024,GIN,3895.767,"Gross domestic product per capita, constant prices"
2025,GIN,4070.071,"Gross domestic product per capita, constant prices"
2026,GIN,4392.045,"Gross domestic product per capita, constant prices"
2027,GIN,4743.556,"Gross domestic product per capita, constant prices"
2028,GIN,5066.62,"Gross domestic product per capita, constant prices"
2029,GIN,5492.006,"Gross domestic product per capita, constant prices"
2030,GIN,5771.204,"Gross domestic product per capita, constant prices"
1980,GNB,1842.394,"Gross domestic product per capita, constant prices"
1981,GNB,1795.522,"Gross domestic product per capita, constant prices"
1982,GNB,1832.452,"Gross domestic product per capita, constant prices"
1983,GNB,1733.74,"Gross domestic product per capita, constant prices"
1984,GNB,1791.475,"Gross domestic product per capita, constant prices"
1985,GNB,1830.077,"Gross domestic product per capita, constant prices"
1986,GNB,1774.511,"Gross domestic product per capita, constant prices"
1987,GNB,1838.043,"Gross domestic product per capita, constant prices"
1988,GNB,1837.368,"Gross domestic product per capita, constant prices"
1989,GNB,1853.699,"Gross domestic product per capita, constant prices"
1990,GNB,1900.124,"Gross domestic product per capita, constant prices"
1991,GNB,1993.658,"Gross domestic product per capita, constant prices"
1992,GNB,2009.754,"Gross domestic product per capita, constant prices"
1993,GNB,2010.012,"Gross domestic product per capita, constant prices"
1994,GNB,2024.047,"Gross domestic product per capita, constant prices"
1995,GNB,2059.39,"Gross domestic product per capita, constant prices"
1996,GNB,2090.296,"Gross domestic product per capita, constant prices"
1997,GNB,2167.961,"Gross domestic product per capita, constant prices"
1998,GNB,1645.458,"Gross domestic product per capita, constant prices"
1999,GNB,1881.387,"Gross domestic product per capita, constant prices"
2000,GNB,1861.995,"Gross domestic product per capita, constant prices"
2001,GNB,1910.173,"Gross domestic product per capita, constant prices"
2002,GNB,1938.532,"Gross domestic product per capita, constant prices"
2003,GNB,1892.517,"Gross domestic product per capita, constant prices"
2004,GNB,1874.444,"Gross domestic product per capita, constant prices"
2005,GNB,1955.117,"Gross domestic product per capita, constant prices"
2006,GNB,1964.517,"Gross domestic product per capita, constant prices"
2007,GNB,1971.618,"Gross domestic product per capita, constant prices"
2008,GNB,2016.011,"Gross domestic product per capita, constant prices"
2009,GNB,2019.396,"Gross domestic product per capita, constant prices"
2010,GNB,2116.546,"Gross domestic product per capita, constant prices"
2011,GNB,2238.424,"Gross domestic product per capita, constant prices"
2012,GNB,2152.724,"Gross domestic product per capita, constant prices"
2013,GNB,2174.968,"Gross domestic product per capita, constant prices"
2014,GNB,2148.675,"Gross domestic product per capita, constant prices"
2015,GNB,2231.386,"Gross domestic product per capita, constant prices"
2016,GNB,2299.214,"Gross domestic product per capita, constant prices"
2017,GNB,2357.459,"Gross domestic product per capita, constant prices"
2018,GNB,2393.478,"Gross domestic product per capita, constant prices"
2019,GNB,2447.343,"Gross domestic product per capita, constant prices"
2020,GNB,2430.581,"Gross domestic product per capita, constant prices"
2021,GNB,2525.711,"Gross domestic product per capita, constant prices"
2022,GNB,2584.435,"Gross domestic product per capita, constant prices"
2023,GNB,2662.157,"Gross domestic product per capita, constant prices"
2024,GNB,2729.159,"Gross domestic product per capita, constant prices"
2025,GNB,2809.758,"Gross domestic product per capita, constant prices"
2026,GNB,2891.19,"Gross domestic product per capita, constant prices"
2027,GNB,2974.933,"Gross domestic product per capita, constant prices"
2028,GNB,3047.749,"Gross domestic product per capita, constant prices"
2029,GNB,3123.551,"Gross domestic product per capita, constant prices"
2030,GNB,3201.166,"Gross domestic product per capita, constant prices"
1980,GUY,6941.039,"Gross domestic product per capita, constant prices"
1981,GUY,6965.977,"Gross domestic product per capita, constant prices"
1982,GUY,6351.094,"Gross domestic product per capita, constant prices"
1983,GUY,5637.511,"Gross domestic product per capita, constant prices"
1984,GUY,5785.506,"Gross domestic product per capita, constant prices"
1985,GUY,5842.716,"Gross domestic product per capita, constant prices"
1986,GUY,5874.6,"Gross domestic product per capita, constant prices"
1987,GUY,5920.79,"Gross domestic product per capita, constant prices"
1988,GUY,5616.924,"Gross domestic product per capita, constant prices"
1989,GUY,5405.387,"Gross domestic product per capita, constant prices"
1990,GUY,5286.377,"Gross domestic product per capita, constant prices"
1991,GUY,5620.542,"Gross domestic product per capita, constant prices"
1992,GUY,6054.891,"Gross domestic product per capita, constant prices"
1993,GUY,6535.103,"Gross domestic product per capita, constant prices"
1994,GUY,7059.967,"Gross domestic product per capita, constant prices"
1995,GUY,7376.044,"Gross domestic product per capita, constant prices"
1996,GUY,7930.122,"Gross domestic product per capita, constant prices"
1997,GUY,8374.682,"Gross domestic product per capita, constant prices"
1998,GUY,8198.216,"Gross domestic product per capita, constant prices"
1999,GUY,8408.75,"Gross domestic product per capita, constant prices"
2000,GUY,8273.261,"Gross domestic product per capita, constant prices"
2001,GUY,8447.031,"Gross domestic product per capita, constant prices"
2002,GUY,8544.773,"Gross domestic product per capita, constant prices"
2003,GUY,8495.574,"Gross domestic product per capita, constant prices"
2004,GUY,8633.0,"Gross domestic product per capita, constant prices"
2005,GUY,8461.535,"Gross domestic product per capita, constant prices"
2006,GUY,8877.357,"Gross domestic product per capita, constant prices"
2007,GUY,9475.104,"Gross domestic product per capita, constant prices"
2008,GUY,9636.558,"Gross domestic product per capita, constant prices"
2009,GUY,9916.587,"Gross domestic product per capita, constant prices"
2010,GUY,10322.538,"Gross domestic product per capita, constant prices"
2011,GUY,10840.598,"Gross domestic product per capita, constant prices"
2012,GUY,11356.781,"Gross domestic product per capita, constant prices"
2013,GUY,11725.272,"Gross domestic product per capita, constant prices"
2014,GUY,11876.188,"Gross domestic product per capita, constant prices"
2015,GUY,11911.054,"Gross domestic product per capita, constant prices"
2016,GUY,12263.785,"Gross domestic product per capita, constant prices"
2017,GUY,12647.263,"Gross domestic product per capita, constant prices"
2018,GUY,13135.199,"Gross domestic product per capita, constant prices"
2019,GUY,13796.914,"Gross domestic product per capita, constant prices"
2020,GUY,19736.549,"Gross domestic product per capita, constant prices"
2021,GUY,23624.836,"Gross domestic product per capita, constant prices"
2022,GUY,38472.091,"Gross domestic product per capita, constant prices"
2023,GUY,51309.761,"Gross domestic product per capita, constant prices"
2024,GUY,73444.671,"Gross domestic product per capita, constant prices"
2025,GUY,80778.26,"Gross domestic product per capita, constant prices"
2026,GUY,99020.689,"Gross domestic product per capita, constant prices"
2027,GUY,119449.379,"Gross domestic product per capita, constant prices"
2028,GUY,134873.823,"Gross domestic product per capita, constant prices"
2029,GUY,150271.779,"Gross domestic product per capita, constant prices"
2030,GUY,151421.595,"Gross domestic product per capita, constant prices"
1980,HTI,4564.642,"Gross domestic product per capita, constant prices"
1981,HTI,4530.941,"Gross domestic product per capita, constant prices"
1982,HTI,4326.588,"Gross domestic product per capita, constant prices"
1983,HTI,4186.439,"Gross domestic product per capita, constant prices"
1984,HTI,4120.63,"Gross domestic product per capita, constant prices"
1985,HTI,4078.256,"Gross domestic product per capita, constant prices"
1986,HTI,4016.872,"Gross domestic product per capita, constant prices"
1987,HTI,3928.539,"Gross domestic product per capita, constant prices"
1988,HTI,3904.137,"Gross domestic product per capita, constant prices"
1989,HTI,3782.927,"Gross domestic product per capita, constant prices"
1990,HTI,3690.405,"Gross domestic product per capita, constant prices"
1991,HTI,3668.951,"Gross domestic product per capita, constant prices"
1992,HTI,3517.508,"Gross domestic product per capita, constant prices"
1993,HTI,3276.867,"Gross domestic product per capita, constant prices"
1994,HTI,2835.3,"Gross domestic product per capita, constant prices"
1995,HTI,3057.231,"Gross domestic product per capita, constant prices"
1996,HTI,3125.018,"Gross domestic product per capita, constant prices"
1997,HTI,3150.864,"Gross domestic product per capita, constant prices"
1998,HTI,3161.733,"Gross domestic product per capita, constant prices"
1999,HTI,3190.331,"Gross domestic product per capita, constant prices"
2000,HTI,3163.055,"Gross domestic product per capita, constant prices"
2001,HTI,3100.331,"Gross domestic product per capita, constant prices"
2002,HTI,3083.106,"Gross domestic product per capita, constant prices"
2003,HTI,3140.52,"Gross domestic product per capita, constant prices"
2004,HTI,3050.648,"Gross domestic product per capita, constant prices"
2005,HTI,3094.373,"Gross domestic product per capita, constant prices"
2006,HTI,3098.052,"Gross domestic product per capita, constant prices"
2007,HTI,3190.86,"Gross domestic product per capita, constant prices"
2008,HTI,3222.112,"Gross domestic product per capita, constant prices"
2009,HTI,3356.441,"Gross domestic product per capita, constant prices"
2010,HTI,3115.893,"Gross domestic product per capita, constant prices"
2011,HTI,3222.633,"Gross domestic product per capita, constant prices"
2012,HTI,3187.534,"Gross domestic product per capita, constant prices"
2013,HTI,3273.203,"Gross domestic product per capita, constant prices"
2014,HTI,3278.016,"Gross domestic product per capita, constant prices"
2015,HTI,3310.822,"Gross domestic product per capita, constant prices"
2016,HTI,3320.254,"Gross domestic product per capita, constant prices"
2017,HTI,3353.131,"Gross domestic product per capita, constant prices"
2018,HTI,3359.24,"Gross domestic product per capita, constant prices"
2019,HTI,3255.226,"Gross domestic product per capita, constant prices"
2020,HTI,3102.118,"Gross domestic product per capita, constant prices"
